market_name,county,cases,cases_l14,cases_l21,cases_l28,cases_l7,deaths,deaths_l14,deaths_l21,deaths_l28,deaths_l7,case_mortality,case_mortality_l7,cases_v_l7,cases_v_l7_perc,deaths_v_l7,deaths_v_l7_perc,case_mortality_v_l7,case_mortality_v_l7_perc,case_mortality_l14,cases_v_l14,cases_v_l14_perc,deaths_v_l14,deaths_v_l14_perc,case_mortality_v_l14,case_mortality_v_l14_perc,case_mortality_l21,cases_v_l21,cases_v_l21_perc,deaths_v_l21,deaths_v_l21_perc,case_mortality_v_l21,case_mortality_v_l21_perc,case_mortality_l28,cases_v_l28,cases_v_l28_perc,deaths_v_l28,deaths_v_l28_perc,case_mortality_v_l28,case_mortality_v_l28_perc,state,region,division,population,last_updated
North Carolina,Forsyth,31739,30423,29288,27795,31160,345.0,319.0,295.0,277.0,338.0,0.010869907684552128,0.010847240051347882,579,0.018581514762516127,7.0,0.020710059171597628,2.26676332042465e-05,0.00208971435101879,0.010485487953193307,1316,0.04325674654044631,26.0,0.08150470219435735,0.00038441973135882115,0.036662073627364844,0.010072384594373122,2451,0.08368615132477464,50.0,0.1694915254237288,0.0007975230901790063,0.07917917378021255,0.009965821190861666,3944,0.14189602446483174,68.0,0.24548736462093856,0.0009040864936904619,0.09071871513403029,NC,South,South Atlantic,382295.0,2021-02-28
North Carolina,Franklin,5387,5041,4863,4627,5172,43.0,42.0,41.0,41.0,43.0,0.007982179320586598,0.008313998453209591,215,0.04156999226604796,0.0,0.0,-0.000331819132622993,-0.03991089660293301,0.00833168022217814,346,0.06863717516365808,1.0,0.023809523809523725,-0.00034950090159154186,-0.041948429641022966,0.008431009664815957,524,0.10775241620398934,2.0,0.04878048780487809,-0.0004488303442293593,-0.053235657658228686,0.008861033066781931,760,0.16425329587205528,2.0,0.04878048780487809,-0.0008788537461953336,-0.09918186057672707,NC,South,South Atlantic,69685.0,2021-02-28
North Carolina,Gaston,23676,22773,22166,21422,23283,375.0,362.0,340.0,325.0,372.0,0.01583882412569691,0.015977322509985827,393,0.01687926813554963,3.0,0.008064516129032251,-0.00013849838428891745,-0.00866843516505067,0.015896017213366705,903,0.03965221973389532,13.0,0.035911602209944826,-5.7193087669795556e-05,-0.0035979507886857443,0.015338807182170892,1510,0.06812234954434726,35.0,0.10294117647058831,0.0005000169435260167,0.03259816344175781,0.015171319204556064,2254,0.10521893380636738,50.0,0.15384615384615374,0.0006675049211408452,0.043997816679012924,NC,South,South Atlantic,224529.0,2021-02-28
North Carolina,Gates,676,624,578,544,663,12.0,12.0,12.0,12.0,12.0,0.01775147928994083,0.01809954751131222,13,0.019607843137254832,0.0,0.0,-0.00034806822137138996,-0.019230769230769273,0.019230769230769232,52,0.08333333333333326,0.0,0.0,-0.001479289940828403,-0.07692307692307698,0.020761245674740483,98,0.16955017301038056,0.0,0.0,-0.0030097663847996545,-0.1449704142011834,0.022058823529411766,132,0.24264705882352944,0.0,0.0,-0.004307344239470937,-0.1952662721893491,NC,South,South Atlantic,11562.0,2021-02-28
North Carolina,Graham,559,548,538,530,551,12.0,12.0,12.0,12.0,12.0,0.02146690518783542,0.021778584392014518,8,0.014519056261343088,0.0,0.0,-0.00031167920417909944,-0.014311270125223596,0.021897810218978103,11,0.02007299270072993,0.0,0.0,-0.00043090503114268444,-0.019677996422182598,0.022304832713754646,21,0.0390334572490707,0.0,0.0,-0.000837927525919227,-0.03756708407871201,0.022641509433962263,29,0.05471698113207557,0.0,0.0,-0.0011746042461268438,-0.051878354203935606,NC,South,South Atlantic,8441.0,2021-02-28
North Carolina,Granville,5181,5004,4907,4693,5104,76.0,74.0,74.0,73.0,76.0,0.014668982821849063,0.014890282131661442,77,0.015086206896551824,0.0,0.0,-0.00022129930981237833,-0.014861995753715496,0.014788169464428458,177,0.03537170263788969,2.0,0.027027027027026973,-0.0001191866425793945,-0.0080595940468553,0.015080497248828205,274,0.05583859792133694,2.0,0.027027027027026973,-0.00041151442697914126,-0.02728785531333311,0.015555082037076498,488,0.10398465800127843,3.0,0.041095890410958846,-0.0008860992152274344,-0.05696525502825134,NC,South,South Atlantic,60443.0,2021-02-28
North Carolina,Greene,2132,2095,2050,1960,2124,39.0,38.0,37.0,35.0,38.0,0.018292682926829267,0.017890772128060263,8,0.0037664783427495685,1.0,0.026315789473684292,0.0004019107987690042,0.0224646983311938,0.018138424821002388,37,0.01766109785202863,1.0,0.026315789473684292,0.00015425810582687938,0.008504492939666042,0.018048780487804877,82,0.040000000000000036,2.0,0.054054054054053946,0.00024390243902439046,0.013513513513513598,0.017857142857142856,172,0.08775510204081627,4.0,0.11428571428571432,0.00043554006968641104,0.024390243902439046,NC,South,South Atlantic,21069.0,2021-02-28
North Carolina,Guilford,39769,38163,36946,34978,38991,552.0,504.0,454.0,414.0,537.0,0.013880157911941462,0.013772409017465568,778,0.01995332256161686,15.0,0.027932960893854775,0.00010774889447589392,0.007823532857559767,0.01320650892225454,1606,0.04208264549432705,48.0,0.09523809523809534,0.0006736489896869216,0.05100886189171039,0.012288204406431007,2823,0.07640881286201484,98.0,0.2158590308370043,0.0015919535055104548,0.12955135289557096,0.011836011207044427,4791,0.13697181085253596,138.0,0.33333333333333326,0.002044146704897035,0.17270570880166303,NC,South,South Atlantic,537174.0,2021-02-28
North Carolina,Halifax,4996,4862,4710,4329,4932,97.0,93.0,86.0,81.0,95.0,0.019415532425940754,0.019261962692619625,64,0.012976480129764711,2.0,0.021052631578947434,0.00015356973332112875,0.007972693944629627,0.019127930892636775,134,0.02756067461949807,4.0,0.043010752688172005,0.0002876015333039793,0.015035684461547794,0.018259023354564755,286,0.060721868365180454,11.0,0.12790697674418605,0.0011565090713759989,0.06333904332768547,0.018711018711018712,667,0.15407715407715417,16.0,0.19753086419753085,0.0007045137149220421,0.03765234409750029,NC,South,South Atlantic,50010.0,2021-02-28
North Carolina,Harnett,9604,9093,8758,8276,9369,151.0,133.0,126.0,117.0,147.0,0.015722615576842982,0.01569004162664105,235,0.025082719607215198,4.0,0.027210884353741527,3.2573950201932045e-05,0.0020760907445027676,0.014626635873749037,511,0.05619707467282531,18.0,0.13533834586466176,0.0010959797030939446,0.07493040180626487,0.014386846311943365,846,0.0965973966659055,25.0,0.19841269841269837,0.0013357692648996167,0.09284656525389567,0.014137264378927018,1328,0.16046399226679564,34.0,0.2905982905982907,0.0015853511979159636,0.11213988473463687,NC,South,South Atlantic,135976.0,2021-02-28
North Carolina,Haywood,3841,3663,3549,3353,3787,86.0,81.0,81.0,76.0,83.0,0.022390002603488675,0.02191708476366517,54,0.014259308159493056,3.0,0.03614457831325302,0.00047291783982350566,0.021577588667609726,0.022113022113022112,178,0.04859404859404859,5.0,0.06172839506172845,0.0002769804904665628,0.012525673291098993,0.02282333051563821,292,0.08227669766131296,5.0,0.06172839506172845,-0.0004333279121495337,-0.01898618222492221,0.022666269012824338,488,0.1455413062928721,10.0,0.13157894736842102,-0.0002762664093356633,-0.012188437769769411,NC,South,South Atlantic,62317.0,2021-02-28
North Carolina,Henderson,8792,8388,8169,7699,8558,141.0,127.0,127.0,127.0,127.0,0.016037306642402185,0.014839915868193504,234,0.02734283711147456,14.0,0.11023622047244097,0.001197390774208681,0.08068716728880232,0.01514067715784454,404,0.048164043872198414,14.0,0.11023622047244097,0.0008966294845576452,0.059219906428893854,0.01554657852858367,623,0.07626392459297349,14.0,0.11023622047244097,0.0004907281138185147,0.03156502332112954,0.016495648785556566,1093,0.14196648915443566,14.0,0.11023622047244097,-0.0004583421431543812,-0.02778563905626441,NC,South,South Atlantic,117417.0,2021-02-28
North Carolina,Hertford,1945,1886,1853,1796,1927,60.0,56.0,55.0,55.0,58.0,0.030848329048843187,0.03009859885832901,18,0.009340944473274604,2.0,0.034482758620689724,0.0007497301905141779,0.024909139260703705,0.029692470837751856,59,0.031283138918345665,4.0,0.0714285714285714,0.001155858211091331,0.03892765332354009,0.029681597409606044,92,0.04964921748515927,5.0,0.09090909090909083,0.001166731639237143,0.03930824959102597,0.030623608017817373,149,0.0829621380846326,5.0,0.09090909090909083,0.0002247210310258145,0.0073381631222246835,NC,South,South Atlantic,23677.0,2021-02-28
North Carolina,Hoke,4111,3949,3817,3680,4044,54.0,52.0,51.0,47.0,53.0,0.01313549014838239,0.013105835806132542,67,0.016567754698318504,1.0,0.018867924528301883,2.9654342249847004e-05,0.0022626822652525025,0.01316789060521651,162,0.041023043808559034,2.0,0.03846153846153855,-3.2400456834121016e-05,-0.0024605654622681383,0.013361278490961487,294,0.0770238407126016,3.0,0.05882352941176472,-0.0002257883425790981,-0.016898707914204225,0.012771739130434783,431,0.11711956521739131,7.0,0.14893617021276606,0.0003637510179476059,0.028480930766961565,NC,South,South Atlantic,55234.0,2021-02-28
North Carolina,Hyde,625,613,607,586,618,8.0,7.0,6.0,6.0,8.0,0.0128,0.012944983818770227,7,0.01132686084142387,0.0,0.0,-0.00014498381877022654,-0.011199999999999988,0.011419249592169658,12,0.019575856443719397,1.0,0.1428571428571428,0.0013807504078303424,0.12091428571428575,0.009884678747940691,18,0.029654036243822013,2.0,0.33333333333333326,0.0029153212520593094,0.2949333333333335,0.010238907849829351,39,0.06655290102389078,2.0,0.33333333333333326,0.0025610921501706494,0.25013333333333354,NC,South,South Atlantic,4937.0,2021-02-28
North Carolina,Iredell,16389,15615,15164,14159,16036,190.0,173.0,169.0,157.0,185.0,0.011593141741411923,0.011536542778747817,353,0.022012970815664668,5.0,0.027027027027026973,5.6598962664106134e-05,0.00490605927179244,0.011079090617995517,774,0.04956772334293946,17.0,0.09826589595375723,0.0005140511234164053,0.046398313827440196,0.011144816671063044,1225,0.08078343445001313,21.0,0.12426035502958577,0.0004483250703488789,0.040227227022310075,0.011088353697295007,2230,0.1574969983755914,33.0,0.21019108280254772,0.0005047880441169158,0.04552416507421286,NC,South,South Atlantic,181806.0,2021-02-28
North Carolina,Jackson,3322,3145,3091,3004,3248,48.0,47.0,46.0,24.0,48.0,0.014449127031908489,0.014778325123152709,74,0.022783251231527135,0.0,0.0,-0.0003291980912442198,-0.02227573750752554,0.014944356120826709,177,0.056279809220985744,1.0,0.02127659574468077,-0.0004952290889182198,-0.03313820180101701,0.014881915237787124,231,0.07473309608540935,2.0,0.04347826086956519,-0.00043278820587863524,-0.029081485747192604,0.007989347536617843,318,0.10585885486018642,24.0,1.0,0.006459779495290646,0.8085490668272124,NC,South,South Atlantic,43938.0,2021-02-28
North Carolina,Johnston,17878,17035,16510,15592,17460,190.0,175.0,171.0,160.0,182.0,0.010627586978409218,0.010423825887743413,418,0.02394043528064138,8.0,0.04395604395604402,0.00020376109066580494,0.019547629906730535,0.01027296742001761,843,0.04948635162899917,15.0,0.08571428571428563,0.0003546195583916077,0.03451968101257741,0.010357359176256815,1368,0.0828588734100546,19.0,0.11111111111111116,0.00027022780215240315,0.026090415283837265,0.01026167265264238,2286,0.14661364802462806,30.0,0.1875,0.0003659143257668373,0.035658351045978254,NC,South,South Atlantic,209339.0,2021-02-28
North Carolina,Jones,712,667,625,589,697,16.0,16.0,16.0,16.0,16.0,0.02247191011235955,0.02295552367288379,15,0.021520803443328518,0.0,0.0,-0.00048361356052423893,-0.021067415730337102,0.0239880059970015,45,0.06746626686656665,0.0,0.0,-0.0015160958846419485,-0.0632022471910112,0.0256,87,0.1392,0.0,0.0,-0.0031280898876404513,-0.1221910112359551,0.027164685908319185,123,0.20882852292020382,0.0,0.0,-0.004692775795959635,-0.1727528089887641,NC,South,South Atlantic,9419.0,2021-02-28
North Carolina,Lee,5456,5222,5069,4838,5337,66.0,65.0,65.0,56.0,66.0,0.012096774193548387,0.012366498032602586,119,0.02229717069514714,0.0,0.0,-0.0002697238390541989,-0.021810850439882734,0.0124473381846036,234,0.04481041746457293,1.0,0.01538461538461533,-0.0003505639910552135,-0.02816377171215889,0.012823042020122312,387,0.07634641941211284,1.0,0.01538461538461533,-0.0007262678265739248,-0.05663771712158805,0.011575031004547334,618,0.12773873501446875,10.0,0.1785714285714286,0.0005217431890010525,0.04507488479262656,NC,South,South Atlantic,61779.0,2021-02-28
North Carolina,Lenoir,5421,5195,4952,4630,5340,105.0,103.0,96.0,91.0,104.0,0.01936912008854455,0.01947565543071161,81,0.015168539325842723,1.0,0.009615384615384581,-0.00010653534216705993,-0.0054701800689624935,0.019826756496631376,226,0.04350336862367654,2.0,0.01941747572815533,-0.0004576364080868256,-0.02308175864088402,0.01938610662358643,469,0.09470920840064623,9.0,0.09375,-1.6986535041878942e-05,-0.0008762220992435399,0.019654427645788338,791,0.170842332613391,14.0,0.15384615384615374,-0.00028530755724378784,-0.014516197692733379,NC,South,South Atlantic,55949.0,2021-02-28
North Carolina,Lincoln,8766,8441,8188,7885,8632,71.0,61.0,57.0,50.0,66.0,0.008099475245265799,0.007645968489341983,134,0.015523632993512448,5.0,0.07575757575757569,0.00045350675592381595,0.05931318662324814,0.007226631915649804,325,0.038502547091576744,10.0,0.16393442622950816,0.000872843329615995,0.1207814843489936,0.0069614069369809475,578,0.07059110893991205,14.0,0.2456140350877194,0.0011380683082848515,0.16348251417958526,0.0063411540900443885,881,0.11173113506658217,21.0,0.41999999999999993,0.0017583211552214106,0.2772872461784164,NC,South,South Atlantic,86111.0,2021-02-28
North Carolina,Macon,2561,2490,2358,2260,2529,28.0,12.0,12.0,12.0,27.0,0.010933229207340883,0.010676156583629894,32,0.012653222617635462,1.0,0.03703703703703698,0.00025707262371098966,0.02407913575426268,0.004819277108433735,71,0.028514056224899553,16.0,1.3333333333333335,0.006113952098907148,1.268645060523233,0.005089058524173028,203,0.0860899067005938,16.0,1.3333333333333335,0.005844170683167855,1.1483795392424834,0.005309734513274336,301,0.1331858407079647,16.0,1.3333333333333335,0.005623494694066547,1.0590915007158666,NC,South,South Atlantic,35858.0,2021-02-28
North Carolina,Madison,1340,1295,1260,1217,1325,37.0,32.0,31.0,30.0,32.0,0.027611940298507463,0.024150943396226414,15,0.01132075471698113,5.0,0.15625,0.0034609969022810494,0.14330690298507465,0.02471042471042471,45,0.03474903474903468,5.0,0.15625,0.002901515588082753,0.11742070895522394,0.024603174603174603,80,0.06349206349206349,6.0,0.19354838709677424,0.003008765695332861,0.12229176697159372,0.024650780608052588,123,0.10106820049301568,7.0,0.2333333333333334,0.0029611596904548752,0.12012437810945276,NC,South,South Atlantic,21755.0,2021-02-28
North Carolina,Martin,2070,1980,1931,1869,2036,37.0,35.0,33.0,29.0,37.0,0.017874396135265702,0.018172888015717092,34,0.016699410609037235,0.0,0.0,-0.0002984918804513903,-0.016425120772946777,0.017676767676767676,90,0.045454545454545414,2.0,0.05714285714285716,0.00019762845849802604,0.011180124223602705,0.017089590885551526,139,0.07198342827550497,4.0,0.1212121212121211,0.000784805249714176,0.04592299809691136,0.015516318887105404,201,0.1075441412520064,8.0,0.27586206896551735,0.002358077248160298,0.15197401299350344,NC,South,South Atlantic,22440.0,2021-02-28
North Carolina,McDowell,4800,4617,4474,4330,4726,61.0,55.0,54.0,50.0,55.0,0.012708333333333334,0.011637748624629707,74,0.015658061785865485,6.0,0.10909090909090913,0.0010705847087036265,0.09199242424242438,0.011912497292614252,183,0.03963612735542554,6.0,0.10909090909090913,0.000795836040719082,0.06680681818181822,0.012069736253911488,326,0.07286544479213242,7.0,0.12962962962962954,0.0006385970794218453,0.052908950617283956,0.011547344110854504,470,0.10854503464203225,11.0,0.21999999999999997,0.00116098922247883,0.10054166666666675,NC,South,South Atlantic,45756.0,2021-02-28
North Carolina,Mecklenburg,96552,92803,90074,86394,94829,869.0,830.0,802.0,777.0,848.0,0.009000331427624492,0.008942412131310043,1723,0.01816954729038578,21.0,0.024764150943396235,5.79192963144487e-05,0.006476920931842933,0.008943676389771883,3749,0.04039740094609012,39.0,0.04698795180722892,5.665503785260914e-05,0.006334647563657425,0.008903790216932744,6478,0.07191864466993803,67.0,0.08354114713216965,9.654121069174737e-05,0.010842709491082791,0.00899368011667477,10158,0.1175776095562191,92.0,0.11840411840411846,6.651310949722447e-06,0.0007395538715448957,NC,South,South Atlantic,1110356.0,2021-02-28
North Carolina,Mitchell,1242,1220,1182,1144,1230,16.0,15.0,15.0,13.0,15.0,0.01288244766505636,0.012195121951219513,12,0.009756097560975618,1.0,0.06666666666666665,0.000687325713836848,0.056360708534621606,0.012295081967213115,22,0.0180327868852459,1.0,0.06666666666666665,0.0005873656978432461,0.04777241009125066,0.012690355329949238,60,0.050761421319796884,1.0,0.06666666666666665,0.00019209233510712222,0.015136876006441202,0.011363636363636364,98,0.08566433566433562,3.0,0.23076923076923084,0.0015188113014199967,0.13365539452495967,NC,South,South Atlantic,14964.0,2021-02-28
North Carolina,Montgomery,3057,2920,2824,2734,2990,86.0,80.0,74.0,68.0,84.0,0.028132155708210663,0.028093645484949834,67,0.02240802675585285,2.0,0.023809523809523725,3.851022326082851e-05,0.0013707805660698735,0.0273972602739726,137,0.046917808219178125,6.0,0.07499999999999996,0.0007348954342380615,0.02682368334968932,0.026203966005665724,233,0.08250708215297453,12.0,0.16216216216216206,0.0019281897025449392,0.07358388810793115,0.02487198244330651,323,0.11814191660570583,18.0,0.2647058823529411,0.0032601732649041523,0.13107814273894047,NC,South,South Atlantic,27173.0,2021-02-28
North Carolina,Moore,7947,7591,7404,7052,7748,172.0,160.0,141.0,130.0,170.0,0.02164338744180194,0.02194114610221993,199,0.02568404749612796,2.0,0.0117647058823529,-0.0002977586604179898,-0.013570788828932812,0.021077591885127124,356,0.04689764194440782,12.0,0.07499999999999996,0.0005657955566748148,0.026843462941990692,0.019043760129659644,543,0.0733387358184765,31.0,0.21985815602836878,0.002599627312142295,0.1365080894971742,0.0184344866704481,895,0.12691435053885414,42.0,0.32307692307692304,0.003208900771353839,0.17407052491990216,NC,South,South Atlantic,100880.0,2021-02-28
North Carolina,Nash,9708,9207,8911,8133,9516,167.0,155.0,149.0,138.0,167.0,0.017202307375360527,0.017549390500210173,192,0.020176544766708604,0.0,0.0,-0.000347083124849646,-0.01977750309023496,0.016835016835016835,501,0.05441511893124806,12.0,0.07741935483870965,0.0003672905403436927,0.02181705809641543,0.016720906744473123,797,0.08944001795533607,18.0,0.12080536912751683,0.0004814006308874047,0.028790342428440585,0.016967908520841016,1575,0.19365547768351155,29.0,0.21014492753623193,0.00023439885451951095,0.01381424553483468,NC,South,South Atlantic,94298.0,2021-02-28
North Carolina,New Hanover,16081,15227,14484,13699,15760,150.0,136.0,134.0,130.0,139.0,0.009327778123251041,0.00881979695431472,321,0.020368020304568635,11.0,0.07913669064748197,0.0005079811689363209,0.057595562751341145,0.008931503250804492,854,0.05608458658961046,14.0,0.10294117647058831,0.0003962748724465493,0.044368216784879566,0.009251587959127313,1597,0.11025959679646502,16.0,0.11940298507462677,7.619016412372878e-05,0.008235360725135088,0.009489743776918023,2382,0.17388130520475942,20.0,0.15384615384615374,-0.00016196565366698168,-0.017067442227569063,NC,South,South Atlantic,234473.0,2021-02-28
North Carolina,Northampton,1685,1643,1615,1519,1662,28.0,28.0,27.0,27.0,28.0,0.01661721068249258,0.01684717208182912,23,0.013838748495788256,0.0,0.0,-0.00022996139933654028,-0.01364985163204746,0.01704199634814364,42,0.025562994522215554,0.0,0.0,-0.000424785665651059,-0.02492581602373889,0.01671826625386997,70,0.04334365325077405,1.0,0.03703703703703698,-0.00010105557137738905,-0.006044620287943836,0.017774851876234364,166,0.10928242264647792,1.0,0.03703703703703698,-0.001157641193741784,-0.06512803604791739,NC,South,South Atlantic,19483.0,2021-02-28
North Carolina,Onslow,14577,14093,13770,13076,14400,133.0,125.0,118.0,113.0,133.0,0.009123962406530836,0.009236111111111112,177,0.01229166666666659,0.0,0.0,-0.00011214870458027548,-0.012142416135007217,0.00886965160008515,484,0.034343290995529685,8.0,0.06400000000000006,0.0002543108064456869,0.02867201756191262,0.008569353667392882,807,0.05860566448801752,15.0,0.12711864406779672,0.0005546087391379538,0.06472001981296294,0.00864178647904558,1501,0.11479045579687974,20.0,0.17699115044247793,0.0004821759274852566,0.055795862192895784,NC,South,South Atlantic,197938.0,2021-02-28
North Carolina,Orange,7702,7381,7127,6760,7565,93.0,90.0,87.0,82.0,93.0,0.012074785769929888,0.012293456708526107,137,0.018109715796430947,0.0,0.0,-0.00021867093859621878,-0.01778758763957411,0.012193469719550196,321,0.04349004199972906,3.0,0.03333333333333344,-0.00011868394962030737,-0.009733402579416572,0.012207099761470464,575,0.08067910761891395,6.0,0.06896551724137923,-0.00013231399154057556,-0.010839101352984826,0.0121301775147929,942,0.13934911242603554,11.0,0.13414634146341453,-5.539174486301167e-05,-0.004566441405779997,NC,South,South Atlantic,148476.0,2021-02-28
North Carolina,Pamlico,954,884,819,766,922,9.0,9.0,8.0,7.0,9.0,0.009433962264150943,0.009761388286334056,32,0.03470715835141003,0.0,0.0,-0.00032742602218311344,-0.033542976939203384,0.010180995475113122,70,0.07918552036199089,0.0,0.0,-0.0007470332109621794,-0.0733752620545074,0.009768009768009768,135,0.16483516483516492,1.0,0.125,-0.00033404750385882497,-0.034198113207547176,0.009138381201044387,188,0.2454308093994777,2.0,0.2857142857142858,0.00029558106310655606,0.032345013477088846,NC,South,South Atlantic,12726.0,2021-02-28
North Carolina,Pasquotank,3059,2942,2824,2696,3009,77.0,74.0,74.0,74.0,74.0,0.02517162471395881,0.02459288800265869,50,0.016616816218012698,3.0,0.04054054054054057,0.0005787367113001193,0.02353268600408187,0.02515295717199184,117,0.039768864717879104,3.0,0.04054054054054057,1.866754196696782e-05,0.0007421609252273864,0.026203966005665724,235,0.083215297450425,3.0,0.04054054054054057,-0.0010323412917069147,-0.03939637578081523,0.02744807121661721,363,0.13464391691394662,3.0,0.04054054054054057,-0.0022764465026584024,-0.08293648339414939,NC,South,South Atlantic,39824.0,2021-02-28
North Carolina,Pender,4649,4419,4279,4097,4533,55.0,51.0,51.0,47.0,55.0,0.011830501183050119,0.01213324509155085,116,0.02559011692036184,0.0,0.0,-0.00030274390850073066,-0.024951602495160263,0.011541072640868975,230,0.05204797465489941,4.0,0.07843137254901955,0.0002894285421811433,0.025078131919577862,0.01191867258705305,370,0.08646880112175737,4.0,0.07843137254901955,-8.817140400293154e-05,-0.007397753680951857,0.011471808640468635,552,0.13473273126678054,8.0,0.17021276595744683,0.00035869254258148395,0.03126730525439014,NC,South,South Atlantic,63060.0,2021-02-28
North Carolina,Perquimans,898,846,793,769,878,8.0,6.0,5.0,5.0,8.0,0.008908685968819599,0.009111617312072893,20,0.02277904328018221,0.0,0.0,-0.0002029313432532938,-0.022271714922049046,0.0070921985815602835,52,0.061465721040189214,2.0,0.33333333333333326,0.0018164873872593152,0.25612472160356337,0.006305170239596469,105,0.1324085750315258,3.0,0.6000000000000001,0.0026035157292231296,0.4129175946547883,0.006501950585175552,129,0.16775032509752918,3.0,0.6000000000000001,0.0024067353836440463,0.37015590200445425,NC,South,South Atlantic,13463.0,2021-02-28
North Carolina,Person,2971,2813,2706,2493,2886,64.0,59.0,57.0,50.0,61.0,0.021541568495456076,0.021136521136521137,85,0.029452529452529408,3.0,0.049180327868852514,0.00040504735893493946,0.019163388162069417,0.020974049057945254,158,0.0561677923924635,5.0,0.0847457627118644,0.0005675194375108217,0.027058172503694022,0.02106430155210643,265,0.09793052475979303,7.0,0.12280701754385959,0.0004772669433496454,0.022657620152704228,0.020056157240272765,478,0.19173686321700756,14.0,0.28,0.001485411255183311,0.07406260518343988,NC,South,South Atlantic,39490.0,2021-02-28
North Carolina,Pitt,17466,16705,16143,15387,17117,77.0,76.0,72.0,71.0,77.0,0.004408565212412688,0.004498451831512531,349,0.02038908687269969,0.0,0.0,-8.98866190998434e-05,-0.019981678690026206,0.004549536067045795,761,0.04555522298712966,1.0,0.013157894736842035,-0.00014097085463310715,-0.030985764824290163,0.004460137520906894,1323,0.08195502694666423,5.0,0.06944444444444442,-5.157230849420647e-05,-0.011562941333638554,0.004614284785858192,2079,0.13511405732111514,6.0,0.08450704225352124,-0.0002057195734455038,-0.04458319826205592,NC,South,South Atlantic,180742.0,2021-02-28
North Carolina,Polk,1354,1289,1244,1187,1331,27.0,25.0,20.0,19.0,26.0,0.019940915805022157,0.019534184823441023,23,0.017280240420736392,1.0,0.03846153846153855,0.00040673098158113333,0.020821497557095725,0.019394879751745538,65,0.05042668735453848,2.0,0.08000000000000007,0.000546036053276619,0.028153618906942457,0.01607717041800643,110,0.08842443729903526,7.0,0.3500000000000001,0.003863745387015727,0.24032496307237827,0.016006739679865205,167,0.1406908171861836,8.0,0.42105263157894735,0.003934176125156952,0.24578247687164745,NC,South,South Atlantic,20724.0,2021-02-28
North Carolina,Randolph,13176,12519,12058,11471,12848,200.0,193.0,190.0,179.0,196.0,0.015179113539769277,0.015255292652552927,328,0.025529265255292755,4.0,0.020408163265306145,-7.617911278364961e-05,-0.004993618576756842,0.015416566818435977,657,0.05248023005032354,7.0,0.03626943005181338,-0.0002374532786666994,-0.015402474588748216,0.01575717366064024,1118,0.09271852711892525,10.0,0.05263157894736836,-0.0005780601208709626,-0.03668552072348452,0.015604568041147241,1705,0.14863569000087185,21.0,0.11731843575418988,-0.0004254545013779639,-0.027264740700037038,NC,South,South Atlantic,143667.0,2021-02-28
North Carolina,Richmond,4180,4003,3892,3667,4097,89.0,83.0,76.0,71.0,87.0,0.021291866028708133,0.021235050036612156,83,0.02025872589699773,2.0,0.02298850574712641,5.681599209597654e-05,0.00267557608755431,0.020734449163127656,177,0.04421683737197113,6.0,0.07228915662650603,0.0005574168655804769,0.026883610999019814,0.019527235354573486,288,0.07399794450154173,13.0,0.17105263157894735,0.001764630674134647,0.09036766557542175,0.019361876193073356,513,0.13989637305699487,18.0,0.2535211267605635,0.0019299898356347767,0.09967989756722151,NC,South,South Atlantic,44829.0,2021-02-28
North Carolina,Robeson,15167,14118,13789,13364,14918,206.0,186.0,185.0,180.0,199.0,0.01358211907430606,0.013339589757340125,249,0.016691245475264793,7.0,0.035175879396984966,0.0002425293169659344,0.018181167590441305,0.01317467063323417,1049,0.07430230910893898,20.0,0.10752688172043001,0.0004074484410718903,0.030926651027166407,0.013416491406193342,1378,0.09993473058234814,21.0,0.11351351351351346,0.00016562766811271772,0.012345080624898808,0.01346902125112242,1803,0.13491469619874286,26.0,0.14444444444444438,0.00011309782318364055,0.008396885050145464,NC,South,South Atlantic,130625.0,2021-02-28
North Carolina,Rockingham,6823,6587,6443,6232,6702,61.0,55.0,49.0,43.0,59.0,0.008940348820167083,0.008803342285884811,121,0.01805431214562825,2.0,0.03389830508474567,0.00013700653428227148,0.015563013436606488,0.008349779869439806,236,0.035828146348868994,6.0,0.10909090909090913,0.0005905689507272761,0.0707286850625557,0.00760515287909359,380,0.058978736613378935,12.0,0.24489795918367352,0.0013351959410734925,0.17556464180278586,0.00689987163029525,591,0.09483311938382544,18.0,0.4186046511627908,0.0020404771898718324,0.2957268336577037,NC,South,South Atlantic,91010.0,2021-02-28
North Carolina,Rowan,14838,14231,13776,12997,14567,282.0,265.0,258.0,246.0,269.0,0.01900525677315002,0.018466396649962243,271,0.01860369327933009,13.0,0.048327137546468446,0.0005388601231877781,0.02918057774898286,0.018621319654275877,607,0.04265336237790729,17.0,0.0641509433962264,0.00038393711887414403,0.020618147693199695,0.018728222996515678,1062,0.07709059233449467,24.0,0.09302325581395343,0.0002770337766343431,0.014792315143080215,0.01892744479495268,1841,0.14164807263214585,36.0,0.14634146341463405,7.781197819733965e-05,0.004111066181426093,NC,South,South Atlantic,142088.0,2021-02-28
