Date,Symbols,Ticker,market_name,value,index_perc_change
2018-02-28,^GSPTSE,S&P/TSX Composite index,Canada,15442.7001953125,-0.014580887050906766
2018-03-01,^GSPTSE,S&P/TSX Composite index,Canada,15394.0,-0.003153606215011706
2018-03-02,^GSPTSE,S&P/TSX Composite index,Canada,15384.599609375,-0.0006106528923606191
2018-03-05,^GSPTSE,S&P/TSX Composite index,Canada,15541.2998046875,0.010185523139452535
2018-03-06,^GSPTSE,S&P/TSX Composite index,Canada,15545.2001953125,0.00025096939599755785
2018-03-07,^GSPTSE,S&P/TSX Composite index,Canada,15472.599609375,-0.004670289544382422
2018-03-08,^GSPTSE,S&P/TSX Composite index,Canada,15538.7001953125,0.004272106020080102
2018-03-09,^GSPTSE,S&P/TSX Composite index,Canada,15577.7998046875,0.0025162728467336137
2018-03-12,^GSPTSE,S&P/TSX Composite index,Canada,15604.7998046875,0.0017332357803105936
2018-03-13,^GSPTSE,S&P/TSX Composite index,Canada,15647.099609375,0.00271069191639306
2018-03-14,^GSPTSE,S&P/TSX Composite index,Canada,15653.599609375,0.0004154124510145074
2018-03-15,^GSPTSE,S&P/TSX Composite index,Canada,15670.599609375,0.0010860121904370246
2018-03-16,^GSPTSE,S&P/TSX Composite index,Canada,15711.2998046875,0.002597232800725102
2018-03-19,^GSPTSE,S&P/TSX Composite index,Canada,15589.400390625,-0.007758709691615184
2018-03-20,^GSPTSE,S&P/TSX Composite index,Canada,15616.400390625,0.0017319460225191374
2018-03-21,^GSPTSE,S&P/TSX Composite index,Canada,15675.2998046875,0.0037716383154378086
2018-03-22,^GSPTSE,S&P/TSX Composite index,Canada,15399.900390625,-0.01756900458006838
2018-03-23,^GSPTSE,S&P/TSX Composite index,Canada,15223.7001953125,-0.011441645130364941
2018-03-26,^GSPTSE,S&P/TSX Composite index,Canada,15298.599609375,0.004919921773391289
2018-03-27,^GSPTSE,S&P/TSX Composite index,Canada,15216.2001953125,-0.00538607559949511
2018-03-28,^GSPTSE,S&P/TSX Composite index,Canada,15169.900390625,-0.003042796762214195
2018-03-29,^GSPTSE,S&P/TSX Composite index,Canada,15367.2998046875,0.013012571538340012
2018-04-02,^GSPTSE,S&P/TSX Composite index,Canada,15213.5,-0.010008251719055172
2018-04-03,^GSPTSE,S&P/TSX Composite index,Canada,15180.7998046875,-0.0021494196149801637
2018-04-04,^GSPTSE,S&P/TSX Composite index,Canada,15164.400390625,-0.001080273389642894
2018-04-05,^GSPTSE,S&P/TSX Composite index,Canada,15356.099609375,0.01264139786684293
2018-04-06,^GSPTSE,S&P/TSX Composite index,Canada,15207.400390625,-0.009683397642147207
2018-04-09,^GSPTSE,S&P/TSX Composite index,Canada,15227.7001953125,0.001334863564190325
2018-04-10,^GSPTSE,S&P/TSX Composite index,Canada,15262.099609375,0.0022590025822211146
2018-04-11,^GSPTSE,S&P/TSX Composite index,Canada,15257.900390625,-0.00027514030555930713
2018-04-12,^GSPTSE,S&P/TSX Composite index,Canada,15269.2998046875,0.0007471155120073458
2018-04-13,^GSPTSE,S&P/TSX Composite index,Canada,15274.0,0.00030781996375872644
2018-04-16,^GSPTSE,S&P/TSX Composite index,Canada,15300.400390625,0.0017284529674610472
2018-04-17,^GSPTSE,S&P/TSX Composite index,Canada,15353.2998046875,0.0034573875658125974
2018-04-18,^GSPTSE,S&P/TSX Composite index,Canada,15530.0,0.011508939287341535
2018-04-19,^GSPTSE,S&P/TSX Composite index,Canada,15454.400390625,-0.004867972271410226
2018-04-20,^GSPTSE,S&P/TSX Composite index,Canada,15484.2998046875,0.0019346861286599903
2018-04-23,^GSPTSE,S&P/TSX Composite index,Canada,15552.099609375,0.004378616117144407
2018-04-24,^GSPTSE,S&P/TSX Composite index,Canada,15477.0,-0.004828904859233818
2018-04-25,^GSPTSE,S&P/TSX Composite index,Canada,15509.7998046875,0.0021192611415326024
2018-04-26,^GSPTSE,S&P/TSX Composite index,Canada,15637.599609375,0.008239939025445953
2018-04-27,^GSPTSE,S&P/TSX Composite index,Canada,15668.900390625,0.002001635930826362
2018-04-30,^GSPTSE,S&P/TSX Composite index,Canada,15607.900390625,-0.0038930619558024127
2018-05-01,^GSPTSE,S&P/TSX Composite index,Canada,15618.900390625,0.0007047712840739795
2018-05-02,^GSPTSE,S&P/TSX Composite index,Canada,15627.900390625,0.0005762249438123757
2018-05-03,^GSPTSE,S&P/TSX Composite index,Canada,15621.5,-0.00040954897747103036
2018-05-04,^GSPTSE,S&P/TSX Composite index,Canada,15729.400390625,0.00690717220657433
2018-05-07,^GSPTSE,S&P/TSX Composite index,Canada,15808.599609375,0.005035107301178732
2018-05-08,^GSPTSE,S&P/TSX Composite index,Canada,15842.7001953125,0.0021570908733292704
2018-05-09,^GSPTSE,S&P/TSX Composite index,Canada,15910.7998046875,0.004298485014262221
2018-05-10,^GSPTSE,S&P/TSX Composite index,Canada,15959.5,0.0030608263513034473
2018-05-11,^GSPTSE,S&P/TSX Composite index,Canada,15983.2998046875,0.0014912625513017197
2018-05-14,^GSPTSE,S&P/TSX Composite index,Canada,16085.599609375,0.006400418307707545
2018-05-15,^GSPTSE,S&P/TSX Composite index,Canada,16097.7998046875,0.0007584544940053561
2018-05-16,^GSPTSE,S&P/TSX Composite index,Canada,16108.099609375,0.0006398268591027989
2018-05-17,^GSPTSE,S&P/TSX Composite index,Canada,16143.599609375,0.002203860223172427
2018-05-18,^GSPTSE,S&P/TSX Composite index,Canada,16162.2998046875,0.0011583659013469916
2018-05-22,^GSPTSE,S&P/TSX Composite index,Canada,16144.7998046875,-0.0010827666985192552
2018-05-23,^GSPTSE,S&P/TSX Composite index,Canada,16133.7998046875,-0.000681333936194517
2018-05-24,^GSPTSE,S&P/TSX Composite index,Canada,16113.599609375,-0.0012520420209151117
2018-05-25,^GSPTSE,S&P/TSX Composite index,Canada,16075.7001953125,-0.0023520141359630875
2018-05-28,^GSPTSE,S&P/TSX Composite index,Canada,16016.099609375,-0.0037074954878095756
2018-05-29,^GSPTSE,S&P/TSX Composite index,Canada,15922.599609375,-0.0058378757800225944
2018-05-30,^GSPTSE,S&P/TSX Composite index,Canada,16048.7001953125,0.00791959786913532
2018-05-31,^GSPTSE,S&P/TSX Composite index,Canada,16061.5,0.0007975602093457379
2018-06-01,^GSPTSE,S&P/TSX Composite index,Canada,16043.5,-0.0011206923388226153
2018-06-04,^GSPTSE,S&P/TSX Composite index,Canada,16052.2001953125,0.0005422878619067983
2018-06-05,^GSPTSE,S&P/TSX Composite index,Canada,16122.2998046875,0.004366978266036714
2018-06-06,^GSPTSE,S&P/TSX Composite index,Canada,16183.900390625,0.0038208311893312974
2018-06-07,^GSPTSE,S&P/TSX Composite index,Canada,16192.7998046875,0.0005498930324394635
2018-06-08,^GSPTSE,S&P/TSX Composite index,Canada,16202.7001953125,0.0006114069675666745
2018-06-11,^GSPTSE,S&P/TSX Composite index,Canada,16263.2998046875,0.003740093234122277
2018-06-12,^GSPTSE,S&P/TSX Composite index,Canada,16289.0,0.0015802571200891347
2018-06-13,^GSPTSE,S&P/TSX Composite index,Canada,16265.7998046875,-0.0014242860404261037
2018-06-14,^GSPTSE,S&P/TSX Composite index,Canada,16329.0,0.0038854649676856035
2018-06-15,^GSPTSE,S&P/TSX Composite index,Canada,16314.400390625,-0.0008940908429787564
2018-06-18,^GSPTSE,S&P/TSX Composite index,Canada,16383.599609375,0.004241603558397644
2018-06-19,^GSPTSE,S&P/TSX Composite index,Canada,16316.5,-0.004095535228815339
2018-06-20,^GSPTSE,S&P/TSX Composite index,Canada,16421.0,0.006404559801427956
2018-06-21,^GSPTSE,S&P/TSX Composite index,Canada,16335.2001953125,-0.005225004852779991
2018-06-22,^GSPTSE,S&P/TSX Composite index,Canada,16450.099609375,0.00703385405068202
2018-06-25,^GSPTSE,S&P/TSX Composite index,Canada,16184.0,-0.01617617009585448
2018-06-26,^GSPTSE,S&P/TSX Composite index,Canada,16280.099609375,0.0059379392841696355
2018-06-27,^GSPTSE,S&P/TSX Composite index,Canada,16231.2998046875,-0.0029975126601435864
2018-06-28,^GSPTSE,S&P/TSX Composite index,Canada,16179.900390625,-0.0031666850271384606
2018-06-29,^GSPTSE,S&P/TSX Composite index,Canada,16277.7001953125,0.006044524522794248
2018-07-03,^GSPTSE,S&P/TSX Composite index,Canada,16263.2001953125,-0.0008907892285776597
2018-07-04,^GSPTSE,S&P/TSX Composite index,Canada,16304.7001953125,0.002551773298096638
2018-07-05,^GSPTSE,S&P/TSX Composite index,Canada,16266.599609375,-0.002336785434941868
2018-07-06,^GSPTSE,S&P/TSX Composite index,Canada,16371.7998046875,0.006467251782103833
2018-07-09,^GSPTSE,S&P/TSX Composite index,Canada,16452.30078125,0.004917051119782911
2018-07-10,^GSPTSE,S&P/TSX Composite index,Canada,16548.69921875,0.005859267878804086
2018-07-11,^GSPTSE,S&P/TSX Composite index,Canada,16417.30078125,-0.007940106697396643
2018-07-12,^GSPTSE,S&P/TSX Composite index,Canada,16567.400390625,0.009142770262601685
2018-07-13,^GSPTSE,S&P/TSX Composite index,Canada,16561.099609375,-0.00038031200438459756
2018-07-16,^GSPTSE,S&P/TSX Composite index,Canada,16494.69921875,-0.004009419192636976
2018-07-17,^GSPTSE,S&P/TSX Composite index,Canada,16519.19921875,0.0014853256597822106
2018-07-18,^GSPTSE,S&P/TSX Composite index,Canada,16477.400390625,-0.002530318060306236
2018-07-19,^GSPTSE,S&P/TSX Composite index,Canada,16543.0,0.003981186826796046
2018-07-20,^GSPTSE,S&P/TSX Composite index,Canada,16435.5,-0.006498216768421661
2018-07-23,^GSPTSE,S&P/TSX Composite index,Canada,16420.80078125,-0.0008943578686380071
2018-07-24,^GSPTSE,S&P/TSX Composite index,Canada,16390.099609375,-0.0018696513211496901
2018-07-25,^GSPTSE,S&P/TSX Composite index,Canada,16420.80078125,0.0018731534650002768
2018-07-26,^GSPTSE,S&P/TSX Composite index,Canada,16455.69921875,0.0021252579557415885
2018-07-27,^GSPTSE,S&P/TSX Composite index,Canada,16394.0,-0.003749413375257804
2018-07-30,^GSPTSE,S&P/TSX Composite index,Canada,16345.5,-0.0029583994144198877
2018-07-31,^GSPTSE,S&P/TSX Composite index,Canada,16434.0,0.005414334220427586
2018-08-01,^GSPTSE,S&P/TSX Composite index,Canada,16376.7998046875,-0.0034806009074175304
2018-08-02,^GSPTSE,S&P/TSX Composite index,Canada,16409.19921875,0.0019783727253737116
2018-08-03,^GSPTSE,S&P/TSX Composite index,Canada,16420.19921875,0.0006703556860612192
2018-08-07,^GSPTSE,S&P/TSX Composite index,Canada,16286.2998046875,-0.008154554782112688
2018-08-08,^GSPTSE,S&P/TSX Composite index,Canada,16315.099609375,0.0017683454825760947
2018-08-09,^GSPTSE,S&P/TSX Composite index,Canada,16417.0,0.006245771896265184
2018-08-10,^GSPTSE,S&P/TSX Composite index,Canada,16326.5,-0.005512578424803571
2018-08-13,^GSPTSE,S&P/TSX Composite index,Canada,16250.7998046875,-0.004636645656601268
2018-08-14,^GSPTSE,S&P/TSX Composite index,Canada,16330.7001953125,0.004916705121304377
2018-08-15,^GSPTSE,S&P/TSX Composite index,Canada,16148.5,-0.011156912632858118
2018-08-16,^GSPTSE,S&P/TSX Composite index,Canada,16225.7001953125,0.004780641874632341
2018-08-17,^GSPTSE,S&P/TSX Composite index,Canada,16323.7001953125,0.006039800983646426
2018-08-20,^GSPTSE,S&P/TSX Composite index,Canada,16331.0,0.0004471905634235718
2018-08-21,^GSPTSE,S&P/TSX Composite index,Canada,16297.0,-0.0020819300716429234
2018-08-22,^GSPTSE,S&P/TSX Composite index,Canada,16347.2998046875,0.0030864456456709544
2018-08-23,^GSPTSE,S&P/TSX Composite index,Canada,16326.7998046875,-0.0012540297324284966
2018-08-24,^GSPTSE,S&P/TSX Composite index,Canada,16356.099609375,0.0017945834479509148
2018-08-27,^GSPTSE,S&P/TSX Composite index,Canada,16444.400390625,0.005398645359153242
2018-08-28,^GSPTSE,S&P/TSX Composite index,Canada,16355.5,-0.005406119318019154
2018-08-29,^GSPTSE,S&P/TSX Composite index,Canada,16390.30078125,0.002127772385436044
2018-08-30,^GSPTSE,S&P/TSX Composite index,Canada,16371.599609375,-0.0011409901578129933
2018-08-31,^GSPTSE,S&P/TSX Composite index,Canada,16262.900390625,-0.0066394989703849605
2018-09-04,^GSPTSE,S&P/TSX Composite index,Canada,16161.2998046875,-0.006247384137953005
2018-09-05,^GSPTSE,S&P/TSX Composite index,Canada,16137.599609375,-0.0014664782906648188
2018-09-06,^GSPTSE,S&P/TSX Composite index,Canada,16100.900390625,-0.002274143592500555
2018-09-07,^GSPTSE,S&P/TSX Composite index,Canada,16090.2998046875,-0.000658384666715417
2018-09-10,^GSPTSE,S&P/TSX Composite index,Canada,16057.099609375,-0.0020633671041249135
2018-09-11,^GSPTSE,S&P/TSX Composite index,Canada,16094.2998046875,0.0023167443820788503
2018-09-12,^GSPTSE,S&P/TSX Composite index,Canada,16049.0,-0.0028146489898434046
2018-09-13,^GSPTSE,S&P/TSX Composite index,Canada,16001.7001953125,-0.0029472119563523913
2018-09-14,^GSPTSE,S&P/TSX Composite index,Canada,16013.5,0.0007374094342147419
2018-09-17,^GSPTSE,S&P/TSX Composite index,Canada,16082.2998046875,0.004296362736909476
2018-09-18,^GSPTSE,S&P/TSX Composite index,Canada,16196.0,0.007069896513144158
2018-09-19,^GSPTSE,S&P/TSX Composite index,Canada,16149.900390625,-0.0028463577040627186
2018-09-20,^GSPTSE,S&P/TSX Composite index,Canada,16214.7998046875,0.004018564355986687
2018-09-21,^GSPTSE,S&P/TSX Composite index,Canada,16224.099609375,0.000573538051626965
2018-09-24,^GSPTSE,S&P/TSX Composite index,Canada,16207.2998046875,-0.00103548456259428
2018-09-25,^GSPTSE,S&P/TSX Composite index,Canada,16159.5,-0.002949276268319201
2018-09-26,^GSPTSE,S&P/TSX Composite index,Canada,16169.2998046875,0.0006064423210805359
2018-09-27,^GSPTSE,S&P/TSX Composite index,Canada,16204.599609375,0.0021831374959888628
2018-09-28,^GSPTSE,S&P/TSX Composite index,Canada,16073.099609375,-0.008114979892741236
2018-10-01,^GSPTSE,S&P/TSX Composite index,Canada,16104.400390625,0.001947401684224248
2018-10-02,^GSPTSE,S&P/TSX Composite index,Canada,16017.2001953125,-0.005414681279488187
2018-10-03,^GSPTSE,S&P/TSX Composite index,Canada,16072.099609375,0.003427528743666919
2018-10-04,^GSPTSE,S&P/TSX Composite index,Canada,16006.7001953125,-0.00406912697481987
2018-10-05,^GSPTSE,S&P/TSX Composite index,Canada,15946.2001953125,-0.003779667218213878
2018-10-09,^GSPTSE,S&P/TSX Composite index,Canada,15854.099609375,-0.005775707366609706
2018-10-10,^GSPTSE,S&P/TSX Composite index,Canada,15517.400390625,-0.021237359865640015
2018-10-11,^GSPTSE,S&P/TSX Composite index,Canada,15317.099609375,-0.012908140294621395
2018-10-12,^GSPTSE,S&P/TSX Composite index,Canada,15414.2998046875,0.006345861670378428
2018-10-15,^GSPTSE,S&P/TSX Composite index,Canada,15409.5,-0.00031138648841122496
2018-10-16,^GSPTSE,S&P/TSX Composite index,Canada,15579.7001953125,0.011045147169765457
2018-10-17,^GSPTSE,S&P/TSX Composite index,Canada,15529.900390625,-0.003196454621282374
2018-10-18,^GSPTSE,S&P/TSX Composite index,Canada,15404.099609375,-0.008100553003285382
2018-10-19,^GSPTSE,S&P/TSX Composite index,Canada,15470.099609375,0.004284573696201832
2018-10-22,^GSPTSE,S&P/TSX Composite index,Canada,15412.7001953125,-0.003710345473646126
2018-10-23,^GSPTSE,S&P/TSX Composite index,Canada,15285.2001953125,-0.008272398631277933
2018-10-24,^GSPTSE,S&P/TSX Composite index,Canada,14909.099609375,-0.02460553876506233
2018-10-25,^GSPTSE,S&P/TSX Composite index,Canada,14924.099609375,0.001006096973862114
2018-10-26,^GSPTSE,S&P/TSX Composite index,Canada,14888.2998046875,-0.002398791593766325
2018-10-29,^GSPTSE,S&P/TSX Composite index,Canada,14721.7998046875,-0.011183278291291399
2018-10-30,^GSPTSE,S&P/TSX Composite index,Canada,14894.5,0.011730915893687799
2018-10-31,^GSPTSE,S&P/TSX Composite index,Canada,15027.2998046875,0.008916029721541596
2018-11-01,^GSPTSE,S&P/TSX Composite index,Canada,15150.2001953125,0.008178474657613677
2018-11-02,^GSPTSE,S&P/TSX Composite index,Canada,15119.2998046875,-0.0020396027924806104
2018-11-05,^GSPTSE,S&P/TSX Composite index,Canada,15217.7001953125,0.006508263735500064
2018-11-06,^GSPTSE,S&P/TSX Composite index,Canada,15292.7001953125,0.004928471387752875
2018-11-07,^GSPTSE,S&P/TSX Composite index,Canada,15369.400390625,0.005015477602575924
2018-11-08,^GSPTSE,S&P/TSX Composite index,Canada,15357.5,-0.0007742911449075685
2018-11-09,^GSPTSE,S&P/TSX Composite index,Canada,15274.400390625,-0.005411011517174047
2018-11-12,^GSPTSE,S&P/TSX Composite index,Canada,15156.400390625,-0.007725344169478787
2018-11-13,^GSPTSE,S&P/TSX Composite index,Canada,15131.7998046875,-0.0016231153376442542
2018-11-14,^GSPTSE,S&P/TSX Composite index,Canada,15133.099609375,8.589888210774888e-05
2018-11-15,^GSPTSE,S&P/TSX Composite index,Canada,15144.900390625,0.000779799350735022
2018-11-16,^GSPTSE,S&P/TSX Composite index,Canada,15155.5,0.0006998797682129521
2018-11-19,^GSPTSE,S&P/TSX Composite index,Canada,15071.0,-0.0055755336346541284
2018-11-20,^GSPTSE,S&P/TSX Composite index,Canada,14877.0,-0.012872403954614864
2018-11-21,^GSPTSE,S&P/TSX Composite index,Canada,15095.0,0.01465349196746657
2018-11-22,^GSPTSE,S&P/TSX Composite index,Canada,15091.599609375,-0.00022526602351768954
2018-11-23,^GSPTSE,S&P/TSX Composite index,Canada,15010.7001953125,-0.0053605592618720665
2018-11-26,^GSPTSE,S&P/TSX Composite index,Canada,15012.7001953125,0.0001332382882861527
2018-11-27,^GSPTSE,S&P/TSX Composite index,Canada,14944.099609375,-0.004569503490046367
2018-11-28,^GSPTSE,S&P/TSX Composite index,Canada,15171.2998046875,0.015203337855829613
2018-11-29,^GSPTSE,S&P/TSX Composite index,Canada,15194.0,0.0014962590947866783
2018-11-30,^GSPTSE,S&P/TSX Composite index,Canada,15197.7998046875,0.0002500858685994256
2018-12-03,^GSPTSE,S&P/TSX Composite index,Canada,15275.0,0.005079695502285153
2018-12-04,^GSPTSE,S&P/TSX Composite index,Canada,15063.599609375,-0.013839632774140798
2018-12-05,^GSPTSE,S&P/TSX Composite index,Canada,15182.599609375,0.007899838224984412
2018-12-06,^GSPTSE,S&P/TSX Composite index,Canada,14937.0,-0.01617638715990022
2018-12-07,^GSPTSE,S&P/TSX Composite index,Canada,14795.099609375,-0.009499925729731573
2018-12-10,^GSPTSE,S&P/TSX Composite index,Canada,14728.2998046875,-0.004514995265403443
2018-12-11,^GSPTSE,S&P/TSX Composite index,Canada,14667.7998046875,-0.004107738218415702
2018-12-12,^GSPTSE,S&P/TSX Composite index,Canada,14783.099609375,0.007860743003231585
2018-12-13,^GSPTSE,S&P/TSX Composite index,Canada,14750.400390625,-0.0022119325184863925
2018-12-14,^GSPTSE,S&P/TSX Composite index,Canada,14595.099609375,-0.010528580725761572
2018-12-17,^GSPTSE,S&P/TSX Composite index,Canada,14362.7001953125,-0.015923112570826237
2018-12-18,^GSPTSE,S&P/TSX Composite index,Canada,14416.900390625,0.0037736772734551227
2018-12-19,^GSPTSE,S&P/TSX Composite index,Canada,14264.099609375,-0.010598726294132055
2018-12-20,^GSPTSE,S&P/TSX Composite index,Canada,14141.7998046875,-0.008573958962479367
2018-12-21,^GSPTSE,S&P/TSX Composite index,Canada,13935.400390625,-0.014594989104151135
