date,month,market_name,state,confirmed,deaths,confirmed_DoD,deaths_DoD,population,uempl_rate,uempl_mom,uempl_mom_%,driving,transit,walking,last_updated
2020-12-01,2020-12-01,Illinois,IL,738846,13131,12542.0,146.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,95.19,36.0,90.82,2021-03-01
2020-12-02,2020-12-01,Illinois,IL,748603,13397,9757.0,266.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,97.76,36.81,97.2,2021-03-01
2020-12-03,2020-12-01,Illinois,IL,759562,13625,10959.0,228.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,99.27,35.65,97.49,2021-03-01
2020-12-04,2020-12-01,Illinois,IL,770088,13782,10526.0,157.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,117.24,38.8,119.84,2021-03-01
2020-12-05,2020-12-01,Illinois,IL,779975,14017,9887.0,235.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,113.03,36.89,123.13,2021-03-01
2020-12-06,2020-12-01,Illinois,IL,787573,14116,7598.0,99.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,81.83,29.75,81.68,2021-03-01
2020-12-07,2020-12-01,Illinois,IL,796264,14216,8691.0,100.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,93.73,35.41,90.88,2021-03-01
2020-12-08,2020-12-01,Illinois,IL,804174,14384,7910.0,168.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,95.8,34.82,92.68,2021-03-01
2020-12-09,2020-12-01,Illinois,IL,812430,14613,8256.0,229.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,100.64,36.73,101.6,2021-03-01
2020-12-10,2020-12-01,Illinois,IL,823531,14845,11101.0,232.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,104.34,37.05,106.93,2021-03-01
2020-12-11,2020-12-01,Illinois,IL,832951,15067,9420.0,222.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,118.04,36.98,116.72,2021-03-01
2020-12-12,2020-12-01,Illinois,IL,841688,15232,8737.0,165.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,112.07,34.42,117.98,2021-03-01
2020-12-13,2020-12-01,Illinois,IL,848904,15339,7216.0,107.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,86.54,31.41,87.23,2021-03-01
2020-12-14,2020-12-01,Illinois,IL,856118,15455,7214.0,116.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,97.58,36.58,95.23,2021-03-01
2020-12-15,2020-12-01,Illinois,IL,863477,15587,7359.0,132.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,100.83,35.71,96.8,2021-03-01
2020-12-16,2020-12-01,Illinois,IL,870600,15777,7123.0,190.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,103.21,35.86,99.01,2021-03-01
2020-12-17,2020-12-01,Illinois,IL,879428,15985,8828.0,208.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,106.67,35.17,101.95,2021-03-01
2020-12-18,2020-12-01,Illinois,IL,886805,16206,7377.0,221.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,126.17,37.41,120.99,2021-03-01
2020-12-19,2020-12-01,Illinois,IL,894367,16326,7562.0,120.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,120.2,35.49,125.09,2021-03-01
2020-12-20,2020-12-01,Illinois,IL,900370,16407,6003.0,81.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,93.26,30.36,93.64,2021-03-01
2020-12-21,2020-12-01,Illinois,IL,905069,16527,4699.0,120.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,113.38,36.45,108.68,2021-03-01
2020-12-22,2020-12-01,Illinois,IL,911308,16671,6239.0,144.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,120.65,37.04,115.24,2021-03-01
2020-12-23,2020-12-01,Illinois,IL,918070,16842,6762.0,171.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,128.17,35.27,118.29,2021-03-01
2020-12-24,2020-12-01,Illinois,IL,925107,16960,7037.0,118.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,91.79,24.1,82.34,2021-03-01
2020-12-25,2020-12-01,Illinois,IL,930849,17154,5742.0,194.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,53.01,16.57,43.41,2021-03-01
2020-12-26,2020-12-01,Illinois,IL,934142,17224,3293.0,70.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,96.75,28.93,92.23,2021-03-01
2020-12-27,2020-12-01,Illinois,IL,937909,17336,3767.0,112.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,84.81,28.7,81.44,2021-03-01
2020-12-28,2020-12-01,Illinois,IL,942362,17470,4453.0,134.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,102.08,34.99,94.42,2021-03-01
2020-12-29,2020-12-01,Illinois,IL,948006,17596,5644.0,126.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,105.55,35.84,92.34,2021-03-01
2020-12-30,2020-12-01,Illinois,IL,955380,17811,7374.0,215.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,104.11,34.38,100.63,2021-03-01
2020-12-31,2020-12-01,Illinois,IL,963389,17978,8009.0,167.0,12671821.0,0.076,0.006999999999999992,0.10144927536231862,109.45,32.71,118.43,2021-03-01
2021-01-01,2021-01-01,Illinois,IL,963389,17978,0.0,0.0,12671821.0,,,,66.97,26.09,72.67,2021-03-01
2021-01-02,2021-01-01,Illinois,IL,975352,18217,11963.0,239.0,12671821.0,,,,96.94,32.34,100.06,2021-03-01
2021-01-03,2021-01-01,Illinois,IL,979821,18322,4469.0,105.0,12671821.0,,,,79.76,30.38,76.78,2021-03-01
2021-01-04,2021-01-01,Illinois,IL,984880,18412,5059.0,90.0,12671821.0,,,,94.53,36.55,89.28,2021-03-01
2021-01-05,2021-01-01,Illinois,IL,991719,18562,6839.0,150.0,12671821.0,,,,99.31,38.13,93.61,2021-03-01
2021-01-06,2021-01-01,Illinois,IL,999288,18735,7569.0,173.0,12671821.0,,,,94.99,34.87,91.33,2021-03-01
2021-01-07,2021-01-01,Illinois,IL,1008045,18941,8757.0,206.0,12671821.0,,,,96.74,34.69,92.08,2021-03-01
2021-01-08,2021-01-01,Illinois,IL,1017322,19108,9277.0,167.0,12671821.0,,,,112.03,37.84,108.92,2021-03-01
2021-01-09,2021-01-01,Illinois,IL,1024039,19210,6717.0,102.0,12671821.0,,,,110.4,36.81,119.14,2021-03-01
2021-01-10,2021-01-01,Illinois,IL,1028750,19293,4711.0,83.0,12671821.0,,,,82.36,31.31,80.6,2021-03-01
2021-01-11,2021-01-01,Illinois,IL,1033526,19363,4776.0,70.0,12671821.0,,,,91.35,36.29,83.86,2021-03-01
2021-01-12,2021-01-01,Illinois,IL,1040168,19497,6642.0,134.0,12671821.0,,,,94.85,37.01,90.14,2021-03-01
2021-01-13,2021-01-01,Illinois,IL,1046030,19617,5862.0,120.0,12671821.0,,,,96.4,36.92,91.12,2021-03-01
2021-01-14,2021-01-01,Illinois,IL,1052682,19724,6652.0,107.0,12671821.0,,,,98.1,36.75,90.55,2021-03-01
2021-01-15,2021-01-01,Illinois,IL,1059324,19873,6642.0,149.0,12671821.0,,,,113.89,40.32,111.3,2021-03-01
2021-01-16,2021-01-01,Illinois,IL,1064667,20020,5343.0,147.0,12671821.0,,,,108.96,38.45,117.17,2021-03-01
2021-01-17,2021-01-01,Illinois,IL,1068829,20050,4162.0,30.0,12671821.0,,,,84.42,33.13,86.87,2021-03-01
2021-01-18,2021-01-01,Illinois,IL,1072214,20118,3385.0,68.0,12671821.0,,,,96.99,38.71,89.02,2021-03-01
2021-01-19,2021-01-01,Illinois,IL,1076532,20153,4318.0,35.0,12671821.0,,,,93.23,38.45,85.62,2021-03-01
2021-01-20,2021-01-01,Illinois,IL,1081354,20285,4822.0,132.0,12671821.0,,,,93.17,36.72,86.34,2021-03-01
2021-01-21,2021-01-01,Illinois,IL,1086333,20423,4979.0,138.0,12671821.0,,,,99.84,39.58,94.49,2021-03-01
2021-01-22,2021-01-01,Illinois,IL,1093375,20534,7042.0,111.0,12671821.0,,,,113.7,40.24,108.2,2021-03-01
2021-01-23,2021-01-01,Illinois,IL,1098527,20645,5152.0,111.0,12671821.0,,,,115.04,42.46,120.24,2021-03-01
2021-01-24,2021-01-01,Illinois,IL,1101819,20680,3292.0,35.0,12671821.0,,,,81.63,34.07,82.56,2021-03-01
2021-01-25,2021-01-01,Illinois,IL,1104763,20744,2944.0,64.0,12671821.0,,,,85.42,37.97,78.86,2021-03-01
2021-01-26,2021-01-01,Illinois,IL,1108430,20853,3667.0,109.0,12671821.0,,,,80.32,36.49,78.92,2021-03-01
2021-01-27,2021-01-01,Illinois,IL,1112181,20949,3751.0,96.0,12671821.0,,,,92.59,38.32,87.15,2021-03-01
2021-01-28,2021-01-01,Illinois,IL,1116372,21074,4191.0,125.0,12671821.0,,,,97.6,38.64,88.93,2021-03-01
2021-01-29,2021-01-01,Illinois,IL,1120528,21146,4156.0,72.0,12671821.0,,,,117.67,44.61,113.25,2021-03-01
2021-01-30,2021-01-01,Illinois,IL,1123873,21213,3345.0,67.0,12671821.0,,,,101.23,40.92,107.87,2021-03-01
2021-01-31,2021-01-01,Illinois,IL,1126301,21253,2428.0,40.0,12671821.0,,,,63.16,37.69,71.67,2021-03-01
2021-02-01,2021-02-01,Illinois,IL,1128613,21273,2312.0,20.0,12671821.0,,,,90.22,45.79,88.99,2021-03-01
2021-02-02,2021-02-01,Illinois,IL,1130917,21336,2304.0,63.0,12671821.0,,,,95.67,43.1,89.27,2021-03-01
2021-02-03,2021-02-01,Illinois,IL,1134231,21420,3314.0,84.0,12671821.0,,,,99.82,43.11,94.96,2021-03-01
2021-02-04,2021-02-01,Illinois,IL,1137559,21497,3328.0,77.0,12671821.0,,,,92.64,41.72,85.23,2021-03-01
2021-02-05,2021-02-01,Illinois,IL,1141219,21603,3660.0,106.0,12671821.0,,,,112.47,45.28,108.94,2021-03-01
2021-02-06,2021-02-01,Illinois,IL,1144281,21676,3062.0,73.0,12671821.0,,,,104.78,40.15,106.64,2021-03-01
2021-02-07,2021-02-01,Illinois,IL,1146346,21738,2065.0,62.0,12671821.0,,,,76.3,33.34,75.1,2021-03-01
2021-02-08,2021-02-01,Illinois,IL,1148088,21779,1742.0,41.0,12671821.0,,,,89.15,40.62,77.98,2021-03-01
2021-02-09,2021-02-01,Illinois,IL,1150170,21802,2082.0,23.0,12671821.0,,,,95.04,42.0,85.31,2021-03-01
2021-02-10,2021-02-01,Illinois,IL,1152995,21869,2825.0,67.0,12671821.0,,,,96.23,42.3,85.48,2021-03-01
2021-02-11,2021-02-01,Illinois,IL,1155833,21985,2838.0,116.0,12671821.0,,,,101.33,45.01,91.33,2021-03-01
2021-02-12,2021-02-01,Illinois,IL,1158431,22027,2598.0,42.0,12671821.0,,,,121.95,50.6,121.86,2021-03-01
2021-02-13,2021-02-01,Illinois,IL,1160523,22087,2092.0,60.0,12671821.0,,,,112.64,50.17,134.35,2021-03-01
2021-02-14,2021-02-01,Illinois,IL,1162154,22121,1631.0,34.0,12671821.0,,,,93.55,40.03,105.42,2021-03-01
2021-02-15,2021-02-01,Illinois,IL,1163574,22166,1420.0,45.0,12671821.0,,,,79.95,45.74,72.41,2021-03-01
2021-02-16,2021-02-01,Illinois,IL,1164922,22199,1348.0,33.0,12671821.0,,,,76.51,50.02,76.26,2021-03-01
2021-02-17,2021-02-01,Illinois,IL,1166717,22224,1795.0,25.0,12671821.0,,,,95.14,48.13,88.38,2021-03-01
2021-02-18,2021-02-01,Illinois,IL,1168684,22297,1967.0,73.0,12671821.0,,,,99.94,47.86,93.67,2021-03-01
2021-02-19,2021-02-01,Illinois,IL,1170902,22368,2218.0,71.0,12671821.0,,,,117.93,51.24,116.84,2021-03-01
2021-02-20,2021-02-01,Illinois,IL,1172736,22426,1834.0,58.0,12671821.0,,,,118.66,50.03,132.21,2021-03-01
2021-02-21,2021-02-01,Illinois,IL,1174330,22466,1594.0,40.0,12671821.0,,,,83.23,39.01,84.08,2021-03-01
2021-02-22,2021-02-01,Illinois,IL,1175568,22506,1238.0,40.0,12671821.0,,,,96.92,45.4,88.79,2021-03-01
2021-02-23,2021-02-01,Illinois,IL,1177241,22528,1673.0,22.0,12671821.0,,,,102.24,46.71,98.86,2021-03-01
2021-02-24,2021-02-01,Illinois,IL,1179250,22575,2009.0,47.0,12671821.0,,,,105.48,47.21,99.62,2021-03-01
2021-02-25,2021-02-01,Illinois,IL,1181144,22607,1894.0,32.0,12671821.0,,,,108.91,47.68,103.59,2021-03-01
2021-02-26,2021-02-01,Illinois,IL,1183569,22675,2425.0,68.0,12671821.0,,,,130.01,54.1,134.47,2021-03-01
2021-02-27,2021-02-01,Illinois,IL,1185367,22710,1798.0,35.0,12671821.0,,,,138.04,57.56,168.86,2021-03-01
2021-02-28,2021-02-01,Illinois,IL,1186613,22735,1246.0,25.0,12671821.0,,,,95.97,42.17,102.26,2021-03-01
2020-01-22,2020-01-01,Indiana,IN,0,0,,,6732219.0,0.031,,,102.09,92.95,70.49,2021-03-01
2020-01-23,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,104.58,90.55,72.37,2021-03-01
2020-01-24,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,122.44,102.14,90.73,2021-03-01
2020-01-25,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,118.33,95.03,96.79,2021-03-01
2020-01-26,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,83.79,77.21,55.63,2021-03-01
2020-01-27,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,93.71,88.58,64.46,2021-03-01
2020-01-28,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,99.09,89.59,66.68,2021-03-01
2020-01-29,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,99.91,90.92,67.38,2021-03-01
2020-01-30,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,103.38,88.99,71.93,2021-03-01
2020-01-31,2020-01-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,,,123.9,96.36,88.54,2021-03-01
2020-02-01,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,121.93,102.63,92.13,2021-03-01
2020-02-02,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,84.21,74.36,60.76,2021-03-01
2020-02-03,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,96.15,90.72,68.06,2021-03-01
2020-02-04,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,100.2,88.62,63.46,2021-03-01
2020-02-05,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,101.05,92.13,62.81,2021-03-01
2020-02-06,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,100.79,90.17,64.39,2021-03-01
2020-02-07,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,119.66,99.54,83.51,2021-03-01
2020-02-08,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,121.31,98.63,93.81,2021-03-01
2020-02-09,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,88.3,81.87,60.88,2021-03-01
2020-02-10,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,100.93,92.37,65.87,2021-03-01
2020-02-11,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,105.9,92.68,67.43,2021-03-01
2020-02-12,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,103.43,91.59,65.41,2021-03-01
2020-02-13,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,107.51,89.67,67.37,2021-03-01
2020-02-14,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,136.76,107.35,92.9,2021-03-01
2020-02-15,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,132.04,104.79,97.83,2021-03-01
2020-02-16,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,97.67,87.95,64.27,2021-03-01
2020-02-17,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,107.12,99.0,71.51,2021-03-01
2020-02-18,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,105.53,97.49,71.72,2021-03-01
2020-02-19,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,107.95,96.76,70.39,2021-03-01
2020-02-20,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,116.88,94.98,73.23,2021-03-01
2020-02-21,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,136.12,108.47,94.08,2021-03-01
2020-02-22,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,138.96,102.82,111.49,2021-03-01
2020-02-23,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,96.64,82.27,63.59,2021-03-01
2020-02-24,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,101.04,91.94,64.49,2021-03-01
2020-02-25,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,105.99,94.31,68.05,2021-03-01
2020-02-26,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,102.63,87.64,68.38,2021-03-01
2020-02-27,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,112.77,93.13,75.06,2021-03-01
2020-02-28,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,139.38,104.83,93.89,2021-03-01
2020-02-29,2020-02-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.031,0.0,0.0,142.01,104.89,108.24,2021-03-01
2020-03-01,2020-03-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,100.62,86.82,68.89,2021-03-01
2020-03-02,2020-03-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,105.77,94.62,69.49,2021-03-01
2020-03-03,2020-03-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,115.25,94.22,75.4,2021-03-01
2020-03-04,2020-03-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,115.47,95.95,78.43,2021-03-01
2020-03-05,2020-03-01,Indiana,IN,0,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,120.85,102.79,81.29,2021-03-01
2020-03-06,2020-03-01,Indiana,IN,1,0,1.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,140.4,102.91,89.06,2021-03-01
2020-03-07,2020-03-01,Indiana,IN,1,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,143.6,107.18,109.74,2021-03-01
2020-03-08,2020-03-01,Indiana,IN,2,0,1.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,101.63,80.88,69.99,2021-03-01
2020-03-09,2020-03-01,Indiana,IN,3,0,1.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,105.26,91.12,69.31,2021-03-01
2020-03-10,2020-03-01,Indiana,IN,6,0,3.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,108.99,92.91,71.13,2021-03-01
2020-03-11,2020-03-01,Indiana,IN,11,0,5.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,108.78,89.44,71.71,2021-03-01
2020-03-12,2020-03-01,Indiana,IN,13,0,2.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,107.46,86.49,68.09,2021-03-01
2020-03-13,2020-03-01,Indiana,IN,13,0,0.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,119.34,90.94,75.47,2021-03-01
2020-03-14,2020-03-01,Indiana,IN,16,0,3.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,98.33,73.37,64.22,2021-03-01
2020-03-15,2020-03-01,Indiana,IN,20,0,4.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,75.86,66.31,47.28,2021-03-01
2020-03-16,2020-03-01,Indiana,IN,25,1,5.0,1.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,84.88,70.87,51.95,2021-03-01
2020-03-17,2020-03-01,Indiana,IN,30,3,5.0,2.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,81.05,64.87,53.67,2021-03-01
2020-03-18,2020-03-01,Indiana,IN,38,4,8.0,1.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,74.75,57.56,45.7,2021-03-01
2020-03-19,2020-03-01,Indiana,IN,60,4,22.0,0.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,73.49,59.3,44.65,2021-03-01
2020-03-20,2020-03-01,Indiana,IN,86,8,26.0,4.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,83.07,59.69,50.93,2021-03-01
2020-03-21,2020-03-01,Indiana,IN,128,13,42.0,5.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,66.96,48.22,41.57,2021-03-01
2020-03-22,2020-03-01,Indiana,IN,204,18,76.0,5.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,48.35,42.96,32.67,2021-03-01
2020-03-23,2020-03-01,Indiana,IN,270,23,66.0,5.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,64.94,50.55,42.2,2021-03-01
2020-03-24,2020-03-01,Indiana,IN,368,28,98.0,5.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,64.27,50.17,42.09,2021-03-01
2020-03-25,2020-03-01,Indiana,IN,477,34,109.0,6.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,58.93,49.97,45.59,2021-03-01
2020-03-26,2020-03-01,Indiana,IN,645,43,168.0,9.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,59.88,48.3,43.09,2021-03-01
2020-03-27,2020-03-01,Indiana,IN,979,46,334.0,3.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,64.5,47.84,43.49,2021-03-01
2020-03-28,2020-03-01,Indiana,IN,1233,58,254.0,12.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,54.69,45.59,39.51,2021-03-01
2020-03-29,2020-03-01,Indiana,IN,1513,76,280.0,18.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,45.7,40.82,34.19,2021-03-01
2020-03-30,2020-03-01,Indiana,IN,1786,91,273.0,15.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,61.91,48.56,43.95,2021-03-01
2020-03-31,2020-03-01,Indiana,IN,2158,112,372.0,21.0,6732219.0,0.03,-0.0010000000000000009,-0.032258064516129115,61.4,48.07,41.06,2021-03-01
2020-04-01,2020-04-01,Indiana,IN,2564,134,406.0,22.0,6732219.0,0.175,0.145,4.833333333333333,62.67,45.07,42.36,2021-03-01
2020-04-02,2020-04-01,Indiana,IN,3038,156,474.0,22.0,6732219.0,0.175,0.145,4.833333333333333,67.19,50.22,50.78,2021-03-01
2020-04-03,2020-04-01,Indiana,IN,3437,188,399.0,32.0,6732219.0,0.175,0.145,4.833333333333333,75.34,55.34,55.22,2021-03-01
2020-04-04,2020-04-01,Indiana,IN,3953,213,516.0,25.0,6732219.0,0.175,0.145,4.833333333333333,60.03,46.49,43.31,2021-03-01
2020-04-05,2020-04-01,Indiana,IN,4411,247,458.0,34.0,6732219.0,0.175,0.145,4.833333333333333,48.96,46.69,37.67,2021-03-01
2020-04-06,2020-04-01,Indiana,IN,4956,272,545.0,25.0,6732219.0,0.175,0.145,4.833333333333333,66.46,53.12,51.41,2021-03-01
2020-04-07,2020-04-01,Indiana,IN,5510,309,554.0,37.0,6732219.0,0.175,0.145,4.833333333333333,69.1,54.1,55.34,2021-03-01
2020-04-08,2020-04-01,Indiana,IN,5943,338,433.0,29.0,6732219.0,0.175,0.145,4.833333333333333,71.09,54.49,54.3,2021-03-01
2020-04-09,2020-04-01,Indiana,IN,6351,374,408.0,36.0,6732219.0,0.175,0.145,4.833333333333333,70.88,50.38,47.5,2021-03-01
2020-04-10,2020-04-01,Indiana,IN,6907,399,556.0,25.0,6732219.0,0.175,0.145,4.833333333333333,78.29,52.7,52.85,2021-03-01
2020-04-11,2020-04-01,Indiana,IN,7435,419,528.0,20.0,6732219.0,0.175,0.145,4.833333333333333,68.79,46.04,50.09,2021-03-01
2020-04-12,2020-04-01,Indiana,IN,7928,448,493.0,29.0,6732219.0,0.175,0.145,4.833333333333333,42.44,37.19,32.23,2021-03-01
2020-04-13,2020-04-01,Indiana,IN,8359,483,431.0,35.0,6732219.0,0.175,0.145,4.833333333333333,68.31,46.02,43.76,2021-03-01
2020-04-14,2020-04-01,Indiana,IN,8527,529,168.0,46.0,6732219.0,0.175,0.145,4.833333333333333,72.16,48.43,46.29,2021-03-01
2020-04-15,2020-04-01,Indiana,IN,8960,567,433.0,38.0,6732219.0,0.175,0.145,4.833333333333333,75.17,47.92,45.88,2021-03-01
2020-04-16,2020-04-01,Indiana,IN,9542,601,582.0,34.0,6732219.0,0.175,0.145,4.833333333333333,80.03,49.25,50.65,2021-03-01
2020-04-17,2020-04-01,Indiana,IN,10154,637,612.0,36.0,6732219.0,0.175,0.145,4.833333333333333,79.32,47.58,47.62,2021-03-01
2020-04-18,2020-04-01,Indiana,IN,10641,665,487.0,28.0,6732219.0,0.175,0.145,4.833333333333333,81.02,53.07,54.76,2021-03-01
2020-04-19,2020-04-01,Indiana,IN,11211,702,570.0,37.0,6732219.0,0.175,0.145,4.833333333333333,62.15,45.53,44.3,2021-03-01
2020-04-20,2020-04-01,Indiana,IN,11688,740,477.0,38.0,6732219.0,0.175,0.145,4.833333333333333,84.47,57.2,58.88,2021-03-01
2020-04-21,2020-04-01,Indiana,IN,12097,790,409.0,50.0,6732219.0,0.175,0.145,4.833333333333333,83.49,56.32,55.48,2021-03-01
2020-04-22,2020-04-01,Indiana,IN,12438,841,341.0,51.0,6732219.0,0.175,0.145,4.833333333333333,86.17,56.76,57.26,2021-03-01
2020-04-23,2020-04-01,Indiana,IN,13039,879,601.0,38.0,6732219.0,0.175,0.145,4.833333333333333,81.75,50.75,49.56,2021-03-01
2020-04-24,2020-04-01,Indiana,IN,13681,916,642.0,37.0,6732219.0,0.175,0.145,4.833333333333333,99.41,60.56,65.61,2021-03-01
2020-04-25,2020-04-01,Indiana,IN,14399,958,718.0,42.0,6732219.0,0.175,0.145,4.833333333333333,81.24,48.88,53.53,2021-03-01
2020-04-26,2020-04-01,Indiana,IN,15012,993,613.0,35.0,6732219.0,0.175,0.145,4.833333333333333,67.16,47.46,45.31,2021-03-01
2020-04-27,2020-04-01,Indiana,IN,15961,1036,949.0,43.0,6732219.0,0.175,0.145,4.833333333333333,88.01,58.02,60.68,2021-03-01
