date,market,market_name,variable,value
4/26/2020,US-IL-602,CHI-IL,best restaurants,11
4/26/2020,US-IL-602,CHI-IL,blue apron,38
4/26/2020,US-IL-602,CHI-IL,breakfast near me,23
4/26/2020,US-IL-602,CHI-IL,brewery near me,15
4/26/2020,US-IL-602,CHI-IL,carry out restaurants near me,48
4/26/2020,US-IL-602,CHI-IL,casual dining,0
4/26/2020,US-IL-602,CHI-IL,coffee shops near me,35
4/26/2020,US-IL-602,CHI-IL,delis near me,0
4/26/2020,US-IL-602,CHI-IL,dining,34
4/26/2020,US-IL-602,CHI-IL,dinner near me,34
4/26/2020,US-IL-602,CHI-IL,door dash,53
4/26/2020,US-IL-602,CHI-IL,doordash,65
4/26/2020,US-IL-602,CHI-IL,drizly,18
4/26/2020,US-IL-602,CHI-IL,fine dining,0
4/26/2020,US-IL-602,CHI-IL,food delivery,45
4/26/2020,US-IL-602,CHI-IL,food near me,61
4/26/2020,US-IL-602,CHI-IL,grubhub,78
4/26/2020,US-IL-602,CHI-IL,hellofresh,32
4/26/2020,US-IL-602,CHI-IL,instacart,39
4/26/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
4/26/2020,US-IL-602,CHI-IL,lunch near me,18
4/26/2020,US-IL-602,CHI-IL,meal kits,33
4/26/2020,US-IL-602,CHI-IL,meal subscription,0
4/26/2020,US-IL-602,CHI-IL,online cooking classes,0
4/26/2020,US-IL-602,CHI-IL,outdoor dining,6
4/26/2020,US-IL-602,CHI-IL,places to eat,18
4/26/2020,US-IL-602,CHI-IL,reservations,8
4/26/2020,US-IL-602,CHI-IL,restaurants,38
4/26/2020,US-IL-602,CHI-IL,restaurants near me,39
4/26/2020,US-IL-602,CHI-IL,restaurants nearby,64
4/26/2020,US-IL-602,CHI-IL,romantic restaurant,0
4/26/2020,US-IL-602,CHI-IL,safe restaurants,19
4/26/2020,US-IL-602,CHI-IL,shop small,42
4/26/2020,US-IL-602,CHI-IL,shop small american express,0
4/26/2020,US-IL-602,CHI-IL,takeout,73
4/26/2020,US-IL-602,CHI-IL,takeout Tuesday,0
4/26/2020,US-IL-602,CHI-IL,takeout restaurants,91
4/26/2020,US-IL-602,CHI-IL,ubereats,100
4/26/2020,US-IL-602,CHI-IL,wine delivery,67
4/26/2020,US-IL-602,CHI-IL,winery near me,25
5/3/2020,US-IL-602,CHI-IL,american express shop small,0
5/3/2020,US-IL-602,CHI-IL,amex shop small,0
5/3/2020,US-IL-602,CHI-IL,bars near me,10
5/3/2020,US-IL-602,CHI-IL,best appliances,38
5/3/2020,US-IL-602,CHI-IL,best cookware,22
5/3/2020,US-IL-602,CHI-IL,best restaurants,19
5/3/2020,US-IL-602,CHI-IL,blue apron,44
5/3/2020,US-IL-602,CHI-IL,breakfast near me,26
5/3/2020,US-IL-602,CHI-IL,brewery near me,8
5/3/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
5/3/2020,US-IL-602,CHI-IL,casual dining,0
5/3/2020,US-IL-602,CHI-IL,coffee shops near me,28
5/3/2020,US-IL-602,CHI-IL,delis near me,0
5/3/2020,US-IL-602,CHI-IL,dining,40
5/3/2020,US-IL-602,CHI-IL,dinner near me,23
5/3/2020,US-IL-602,CHI-IL,door dash,49
5/3/2020,US-IL-602,CHI-IL,doordash,76
5/3/2020,US-IL-602,CHI-IL,drizly,80
5/3/2020,US-IL-602,CHI-IL,fine dining,19
5/3/2020,US-IL-602,CHI-IL,food delivery,65
5/3/2020,US-IL-602,CHI-IL,food near me,61
5/3/2020,US-IL-602,CHI-IL,grubhub,80
5/3/2020,US-IL-602,CHI-IL,hellofresh,8
5/3/2020,US-IL-602,CHI-IL,instacart,36
5/3/2020,US-IL-602,CHI-IL,locally owned restaurants near me,92
5/3/2020,US-IL-602,CHI-IL,lunch near me,32
5/3/2020,US-IL-602,CHI-IL,meal kits,100
5/3/2020,US-IL-602,CHI-IL,meal subscription,0
5/3/2020,US-IL-602,CHI-IL,online cooking classes,0
5/3/2020,US-IL-602,CHI-IL,outdoor dining,14
5/3/2020,US-IL-602,CHI-IL,places to eat,22
5/3/2020,US-IL-602,CHI-IL,reservations,19
5/3/2020,US-IL-602,CHI-IL,restaurants,43
5/3/2020,US-IL-602,CHI-IL,restaurants near me,44
5/3/2020,US-IL-602,CHI-IL,restaurants nearby,43
5/3/2020,US-IL-602,CHI-IL,romantic restaurant,23
5/3/2020,US-IL-602,CHI-IL,safe restaurants,39
5/3/2020,US-IL-602,CHI-IL,shop small,28
5/3/2020,US-IL-602,CHI-IL,shop small american express,0
5/3/2020,US-IL-602,CHI-IL,takeout,54
5/3/2020,US-IL-602,CHI-IL,takeout Tuesday,0
5/3/2020,US-IL-602,CHI-IL,takeout restaurants,31
5/3/2020,US-IL-602,CHI-IL,ubereats,49
5/3/2020,US-IL-602,CHI-IL,wine delivery,68
5/3/2020,US-IL-602,CHI-IL,winery near me,38
5/10/2020,US-IL-602,CHI-IL,american express shop small,0
5/10/2020,US-IL-602,CHI-IL,amex shop small,0
5/10/2020,US-IL-602,CHI-IL,bars near me,22
5/10/2020,US-IL-602,CHI-IL,best appliances,13
5/10/2020,US-IL-602,CHI-IL,best cookware,33
5/10/2020,US-IL-602,CHI-IL,best restaurants,16
5/10/2020,US-IL-602,CHI-IL,blue apron,27
5/10/2020,US-IL-602,CHI-IL,breakfast near me,41
5/10/2020,US-IL-602,CHI-IL,brewery near me,16
5/10/2020,US-IL-602,CHI-IL,carry out restaurants near me,49
5/10/2020,US-IL-602,CHI-IL,casual dining,0
5/10/2020,US-IL-602,CHI-IL,coffee shops near me,7
5/10/2020,US-IL-602,CHI-IL,delis near me,0
5/10/2020,US-IL-602,CHI-IL,dining,35
5/10/2020,US-IL-602,CHI-IL,dinner near me,19
5/10/2020,US-IL-602,CHI-IL,door dash,51
5/10/2020,US-IL-602,CHI-IL,doordash,84
5/10/2020,US-IL-602,CHI-IL,drizly,35
5/10/2020,US-IL-602,CHI-IL,fine dining,38
5/10/2020,US-IL-602,CHI-IL,food delivery,57
5/10/2020,US-IL-602,CHI-IL,food near me,64
5/10/2020,US-IL-602,CHI-IL,grubhub,91
5/10/2020,US-IL-602,CHI-IL,hellofresh,16
5/10/2020,US-IL-602,CHI-IL,instacart,29
5/10/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
5/10/2020,US-IL-602,CHI-IL,lunch near me,9
5/10/2020,US-IL-602,CHI-IL,meal kits,33
5/10/2020,US-IL-602,CHI-IL,meal subscription,0
5/10/2020,US-IL-602,CHI-IL,online cooking classes,33
5/10/2020,US-IL-602,CHI-IL,outdoor dining,10
5/10/2020,US-IL-602,CHI-IL,places to eat,16
5/10/2020,US-IL-602,CHI-IL,reservations,19
5/10/2020,US-IL-602,CHI-IL,restaurants,48
5/10/2020,US-IL-602,CHI-IL,restaurants near me,48
5/10/2020,US-IL-602,CHI-IL,restaurants nearby,72
5/10/2020,US-IL-602,CHI-IL,romantic restaurant,0
5/10/2020,US-IL-602,CHI-IL,safe restaurants,0
5/10/2020,US-IL-602,CHI-IL,shop small,57
5/10/2020,US-IL-602,CHI-IL,shop small american express,0
5/10/2020,US-IL-602,CHI-IL,takeout,86
5/10/2020,US-IL-602,CHI-IL,takeout Tuesday,0
5/10/2020,US-IL-602,CHI-IL,takeout restaurants,72
5/10/2020,US-IL-602,CHI-IL,ubereats,61
5/10/2020,US-IL-602,CHI-IL,wine delivery,53
5/10/2020,US-IL-602,CHI-IL,winery near me,0
5/17/2020,US-IL-602,CHI-IL,american express shop small,0
5/17/2020,US-IL-602,CHI-IL,amex shop small,0
5/17/2020,US-IL-602,CHI-IL,bars near me,24
5/17/2020,US-IL-602,CHI-IL,best appliances,26
5/17/2020,US-IL-602,CHI-IL,best cookware,34
5/17/2020,US-IL-602,CHI-IL,best restaurants,22
5/17/2020,US-IL-602,CHI-IL,blue apron,39
5/17/2020,US-IL-602,CHI-IL,breakfast near me,40
5/17/2020,US-IL-602,CHI-IL,brewery near me,24
5/17/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
5/17/2020,US-IL-602,CHI-IL,casual dining,41
5/17/2020,US-IL-602,CHI-IL,coffee shops near me,0
5/17/2020,US-IL-602,CHI-IL,delis near me,42
5/17/2020,US-IL-602,CHI-IL,dining,41
5/17/2020,US-IL-602,CHI-IL,dinner near me,11
5/17/2020,US-IL-602,CHI-IL,door dash,47
5/17/2020,US-IL-602,CHI-IL,doordash,65
5/17/2020,US-IL-602,CHI-IL,drizly,18
5/17/2020,US-IL-602,CHI-IL,fine dining,9
5/17/2020,US-IL-602,CHI-IL,food delivery,38
5/17/2020,US-IL-602,CHI-IL,food near me,67
5/17/2020,US-IL-602,CHI-IL,grubhub,79
5/17/2020,US-IL-602,CHI-IL,hellofresh,25
5/17/2020,US-IL-602,CHI-IL,instacart,29
5/17/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
5/17/2020,US-IL-602,CHI-IL,lunch near me,33
5/17/2020,US-IL-602,CHI-IL,meal kits,50
5/17/2020,US-IL-602,CHI-IL,meal subscription,0
5/17/2020,US-IL-602,CHI-IL,online cooking classes,0
5/17/2020,US-IL-602,CHI-IL,outdoor dining,21
5/17/2020,US-IL-602,CHI-IL,places to eat,31
5/17/2020,US-IL-602,CHI-IL,reservations,27
5/17/2020,US-IL-602,CHI-IL,restaurants,51
5/17/2020,US-IL-602,CHI-IL,restaurants near me,43
5/17/2020,US-IL-602,CHI-IL,restaurants nearby,87
5/17/2020,US-IL-602,CHI-IL,romantic restaurant,0
5/17/2020,US-IL-602,CHI-IL,safe restaurants,20
5/17/2020,US-IL-602,CHI-IL,shop small,14
5/17/2020,US-IL-602,CHI-IL,shop small american express,0
5/17/2020,US-IL-602,CHI-IL,takeout,44
5/17/2020,US-IL-602,CHI-IL,takeout Tuesday,0
5/17/2020,US-IL-602,CHI-IL,takeout restaurants,21
5/17/2020,US-IL-602,CHI-IL,ubereats,43
5/17/2020,US-IL-602,CHI-IL,wine delivery,15
5/17/2020,US-IL-602,CHI-IL,winery near me,25
5/24/2020,US-IL-602,CHI-IL,american express shop small,0
5/24/2020,US-IL-602,CHI-IL,amex shop small,0
5/24/2020,US-IL-602,CHI-IL,bars near me,20
5/24/2020,US-IL-602,CHI-IL,best appliances,41
5/24/2020,US-IL-602,CHI-IL,best cookware,12
5/24/2020,US-IL-602,CHI-IL,best restaurants,24
5/24/2020,US-IL-602,CHI-IL,blue apron,35
5/24/2020,US-IL-602,CHI-IL,breakfast near me,37
5/24/2020,US-IL-602,CHI-IL,brewery near me,17
5/24/2020,US-IL-602,CHI-IL,carry out restaurants near me,52
5/24/2020,US-IL-602,CHI-IL,casual dining,0
5/24/2020,US-IL-602,CHI-IL,coffee shops near me,7
5/24/2020,US-IL-602,CHI-IL,delis near me,0
5/24/2020,US-IL-602,CHI-IL,dining,52
5/24/2020,US-IL-602,CHI-IL,dinner near me,8
5/24/2020,US-IL-602,CHI-IL,door dash,36
5/24/2020,US-IL-602,CHI-IL,doordash,56
5/24/2020,US-IL-602,CHI-IL,drizly,19
5/24/2020,US-IL-602,CHI-IL,fine dining,0
5/24/2020,US-IL-602,CHI-IL,food delivery,34
5/24/2020,US-IL-602,CHI-IL,food near me,62
5/24/2020,US-IL-602,CHI-IL,grubhub,69
5/24/2020,US-IL-602,CHI-IL,hellofresh,44
5/24/2020,US-IL-602,CHI-IL,instacart,29
5/24/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
5/24/2020,US-IL-602,CHI-IL,lunch near me,25
5/24/2020,US-IL-602,CHI-IL,meal kits,53
5/24/2020,US-IL-602,CHI-IL,meal subscription,0
5/24/2020,US-IL-602,CHI-IL,online cooking classes,0
5/24/2020,US-IL-602,CHI-IL,outdoor dining,37
5/24/2020,US-IL-602,CHI-IL,places to eat,30
5/24/2020,US-IL-602,CHI-IL,reservations,27
5/24/2020,US-IL-602,CHI-IL,restaurants,59
5/24/2020,US-IL-602,CHI-IL,restaurants near me,53
5/24/2020,US-IL-602,CHI-IL,restaurants nearby,100
5/24/2020,US-IL-602,CHI-IL,romantic restaurant,0
5/24/2020,US-IL-602,CHI-IL,safe restaurants,21
5/24/2020,US-IL-602,CHI-IL,shop small,30
5/24/2020,US-IL-602,CHI-IL,shop small american express,0
5/24/2020,US-IL-602,CHI-IL,takeout,62
5/24/2020,US-IL-602,CHI-IL,takeout Tuesday,0
5/24/2020,US-IL-602,CHI-IL,takeout restaurants,0
5/24/2020,US-IL-602,CHI-IL,ubereats,52
5/24/2020,US-IL-602,CHI-IL,wine delivery,24
5/24/2020,US-IL-602,CHI-IL,winery near me,67
5/31/2020,US-IL-602,CHI-IL,american express shop small,0
5/31/2020,US-IL-602,CHI-IL,amex shop small,0
5/31/2020,US-IL-602,CHI-IL,bars near me,32
5/31/2020,US-IL-602,CHI-IL,best appliances,26
5/31/2020,US-IL-602,CHI-IL,best cookware,11
5/31/2020,US-IL-602,CHI-IL,best restaurants,29
5/31/2020,US-IL-602,CHI-IL,blue apron,6
5/31/2020,US-IL-602,CHI-IL,breakfast near me,34
5/31/2020,US-IL-602,CHI-IL,brewery near me,64
5/31/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
5/31/2020,US-IL-602,CHI-IL,casual dining,0
5/31/2020,US-IL-602,CHI-IL,coffee shops near me,43
5/31/2020,US-IL-602,CHI-IL,delis near me,0
5/31/2020,US-IL-602,CHI-IL,dining,43
5/31/2020,US-IL-602,CHI-IL,dinner near me,19
5/31/2020,US-IL-602,CHI-IL,door dash,45
5/31/2020,US-IL-602,CHI-IL,doordash,48
5/31/2020,US-IL-602,CHI-IL,drizly,64
5/31/2020,US-IL-602,CHI-IL,fine dining,0
5/31/2020,US-IL-602,CHI-IL,food delivery,74
5/31/2020,US-IL-602,CHI-IL,food near me,70
5/31/2020,US-IL-602,CHI-IL,grubhub,57
5/31/2020,US-IL-602,CHI-IL,hellofresh,17
5/31/2020,US-IL-602,CHI-IL,instacart,19
5/31/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
5/31/2020,US-IL-602,CHI-IL,lunch near me,43
5/31/2020,US-IL-602,CHI-IL,meal kits,17
5/31/2020,US-IL-602,CHI-IL,meal subscription,0
5/31/2020,US-IL-602,CHI-IL,online cooking classes,0
5/31/2020,US-IL-602,CHI-IL,outdoor dining,48
5/31/2020,US-IL-602,CHI-IL,places to eat,56
5/31/2020,US-IL-602,CHI-IL,reservations,43
5/31/2020,US-IL-602,CHI-IL,restaurants,74
5/31/2020,US-IL-602,CHI-IL,restaurants near me,68
5/31/2020,US-IL-602,CHI-IL,restaurants nearby,74
5/31/2020,US-IL-602,CHI-IL,romantic restaurant,0
5/31/2020,US-IL-602,CHI-IL,safe restaurants,60
5/31/2020,US-IL-602,CHI-IL,shop small,29
5/31/2020,US-IL-602,CHI-IL,shop small american express,0
5/31/2020,US-IL-602,CHI-IL,takeout,50
5/31/2020,US-IL-602,CHI-IL,takeout Tuesday,0
5/31/2020,US-IL-602,CHI-IL,takeout restaurants,21
5/31/2020,US-IL-602,CHI-IL,ubereats,63
5/31/2020,US-IL-602,CHI-IL,wine delivery,15
5/31/2020,US-IL-602,CHI-IL,winery near me,13
6/7/2020,US-IL-602,CHI-IL,american express shop small,0
6/7/2020,US-IL-602,CHI-IL,amex shop small,0
6/7/2020,US-IL-602,CHI-IL,bars near me,38
6/7/2020,US-IL-602,CHI-IL,best appliances,80
6/7/2020,US-IL-602,CHI-IL,best cookware,12
6/7/2020,US-IL-602,CHI-IL,best restaurants,36
6/7/2020,US-IL-602,CHI-IL,blue apron,11
6/7/2020,US-IL-602,CHI-IL,breakfast near me,36
6/7/2020,US-IL-602,CHI-IL,brewery near me,57
6/7/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
6/7/2020,US-IL-602,CHI-IL,casual dining,85
6/7/2020,US-IL-602,CHI-IL,coffee shops near me,73
6/7/2020,US-IL-602,CHI-IL,delis near me,0
6/7/2020,US-IL-602,CHI-IL,dining,65
6/7/2020,US-IL-602,CHI-IL,dinner near me,28
6/7/2020,US-IL-602,CHI-IL,door dash,25
6/7/2020,US-IL-602,CHI-IL,doordash,61
6/7/2020,US-IL-602,CHI-IL,drizly,19
6/7/2020,US-IL-602,CHI-IL,fine dining,20
6/7/2020,US-IL-602,CHI-IL,food delivery,36
6/7/2020,US-IL-602,CHI-IL,food near me,71
6/7/2020,US-IL-602,CHI-IL,grubhub,62
6/7/2020,US-IL-602,CHI-IL,hellofresh,43
6/7/2020,US-IL-602,CHI-IL,instacart,18
6/7/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
6/7/2020,US-IL-602,CHI-IL,lunch near me,58
6/7/2020,US-IL-602,CHI-IL,meal kits,17
6/7/2020,US-IL-602,CHI-IL,meal subscription,0
6/7/2020,US-IL-602,CHI-IL,online cooking classes,34
6/7/2020,US-IL-602,CHI-IL,outdoor dining,99
6/7/2020,US-IL-602,CHI-IL,places to eat,68
6/7/2020,US-IL-602,CHI-IL,reservations,56
6/7/2020,US-IL-602,CHI-IL,restaurants,82
6/7/2020,US-IL-602,CHI-IL,restaurants near me,70
6/7/2020,US-IL-602,CHI-IL,restaurants nearby,83
6/7/2020,US-IL-602,CHI-IL,romantic restaurant,24
6/7/2020,US-IL-602,CHI-IL,safe restaurants,0
6/7/2020,US-IL-602,CHI-IL,shop small,30
6/7/2020,US-IL-602,CHI-IL,shop small american express,0
6/7/2020,US-IL-602,CHI-IL,takeout,56
6/7/2020,US-IL-602,CHI-IL,takeout Tuesday,0
6/7/2020,US-IL-602,CHI-IL,takeout restaurants,75
6/7/2020,US-IL-602,CHI-IL,ubereats,42
6/7/2020,US-IL-602,CHI-IL,wine delivery,55
6/7/2020,US-IL-602,CHI-IL,winery near me,13
6/14/2020,US-IL-602,CHI-IL,american express shop small,0
6/14/2020,US-IL-602,CHI-IL,amex shop small,0
6/14/2020,US-IL-602,CHI-IL,bars near me,70
6/14/2020,US-IL-602,CHI-IL,best appliances,56
6/14/2020,US-IL-602,CHI-IL,best cookware,12
6/14/2020,US-IL-602,CHI-IL,best restaurants,35
6/14/2020,US-IL-602,CHI-IL,blue apron,24
6/14/2020,US-IL-602,CHI-IL,breakfast near me,54
6/14/2020,US-IL-602,CHI-IL,brewery near me,42
6/14/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
6/14/2020,US-IL-602,CHI-IL,casual dining,44
6/14/2020,US-IL-602,CHI-IL,coffee shops near me,30
6/14/2020,US-IL-602,CHI-IL,delis near me,0
6/14/2020,US-IL-602,CHI-IL,dining,73
6/14/2020,US-IL-602,CHI-IL,dinner near me,25
6/14/2020,US-IL-602,CHI-IL,door dash,32
6/14/2020,US-IL-602,CHI-IL,doordash,64
6/14/2020,US-IL-602,CHI-IL,drizly,29
6/14/2020,US-IL-602,CHI-IL,fine dining,31
6/14/2020,US-IL-602,CHI-IL,food delivery,46
6/14/2020,US-IL-602,CHI-IL,food near me,75
6/14/2020,US-IL-602,CHI-IL,grubhub,49
6/14/2020,US-IL-602,CHI-IL,hellofresh,9
6/14/2020,US-IL-602,CHI-IL,instacart,18
6/14/2020,US-IL-602,CHI-IL,locally owned restaurants near me,100
6/14/2020,US-IL-602,CHI-IL,lunch near me,40
6/14/2020,US-IL-602,CHI-IL,meal kits,36
6/14/2020,US-IL-602,CHI-IL,meal subscription,0
6/14/2020,US-IL-602,CHI-IL,online cooking classes,36
6/14/2020,US-IL-602,CHI-IL,outdoor dining,100
6/14/2020,US-IL-602,CHI-IL,places to eat,73
6/14/2020,US-IL-602,CHI-IL,reservations,60
6/14/2020,US-IL-602,CHI-IL,restaurants,85
6/14/2020,US-IL-602,CHI-IL,restaurants near me,84
6/14/2020,US-IL-602,CHI-IL,restaurants nearby,23
6/14/2020,US-IL-602,CHI-IL,romantic restaurant,24
6/14/2020,US-IL-602,CHI-IL,safe restaurants,0
6/14/2020,US-IL-602,CHI-IL,shop small,46
6/14/2020,US-IL-602,CHI-IL,shop small american express,0
6/14/2020,US-IL-602,CHI-IL,takeout,53
6/14/2020,US-IL-602,CHI-IL,takeout Tuesday,0
6/14/2020,US-IL-602,CHI-IL,takeout restaurants,44
6/14/2020,US-IL-602,CHI-IL,ubereats,27
6/14/2020,US-IL-602,CHI-IL,wine delivery,24
6/14/2020,US-IL-602,CHI-IL,winery near me,41
6/21/2020,US-IL-602,CHI-IL,american express shop small,0
6/21/2020,US-IL-602,CHI-IL,amex shop small,0
6/21/2020,US-IL-602,CHI-IL,bars near me,62
6/21/2020,US-IL-602,CHI-IL,best appliances,42
6/21/2020,US-IL-602,CHI-IL,best cookware,12
6/21/2020,US-IL-602,CHI-IL,best restaurants,54
6/21/2020,US-IL-602,CHI-IL,blue apron,30
6/21/2020,US-IL-602,CHI-IL,breakfast near me,54
6/21/2020,US-IL-602,CHI-IL,brewery near me,42
6/21/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
6/21/2020,US-IL-602,CHI-IL,casual dining,44
6/21/2020,US-IL-602,CHI-IL,coffee shops near me,8
6/21/2020,US-IL-602,CHI-IL,delis near me,0
6/21/2020,US-IL-602,CHI-IL,dining,64
6/21/2020,US-IL-602,CHI-IL,dinner near me,20
6/21/2020,US-IL-602,CHI-IL,door dash,48
6/21/2020,US-IL-602,CHI-IL,doordash,65
6/21/2020,US-IL-602,CHI-IL,drizly,10
6/21/2020,US-IL-602,CHI-IL,fine dining,31
6/21/2020,US-IL-602,CHI-IL,food delivery,47
6/21/2020,US-IL-602,CHI-IL,food near me,81
6/21/2020,US-IL-602,CHI-IL,grubhub,72
6/21/2020,US-IL-602,CHI-IL,hellofresh,45
6/21/2020,US-IL-602,CHI-IL,instacart,14
6/21/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
6/21/2020,US-IL-602,CHI-IL,lunch near me,55
6/21/2020,US-IL-602,CHI-IL,meal kits,0
6/21/2020,US-IL-602,CHI-IL,meal subscription,0
6/21/2020,US-IL-602,CHI-IL,online cooking classes,36
6/21/2020,US-IL-602,CHI-IL,outdoor dining,56
6/21/2020,US-IL-602,CHI-IL,places to eat,63
6/21/2020,US-IL-602,CHI-IL,reservations,95
6/21/2020,US-IL-602,CHI-IL,restaurants,87
6/21/2020,US-IL-602,CHI-IL,restaurants near me,89
6/21/2020,US-IL-602,CHI-IL,restaurants nearby,63
6/21/2020,US-IL-602,CHI-IL,romantic restaurant,0
6/21/2020,US-IL-602,CHI-IL,safe restaurants,0
6/21/2020,US-IL-602,CHI-IL,shop small,61
6/21/2020,US-IL-602,CHI-IL,shop small american express,0
6/21/2020,US-IL-602,CHI-IL,takeout,40
6/21/2020,US-IL-602,CHI-IL,takeout Tuesday,0
6/21/2020,US-IL-602,CHI-IL,takeout restaurants,67
6/21/2020,US-IL-602,CHI-IL,ubereats,27
6/21/2020,US-IL-602,CHI-IL,wine delivery,8
6/21/2020,US-IL-602,CHI-IL,winery near me,41
6/28/2020,US-IL-602,CHI-IL,american express shop small,0
6/28/2020,US-IL-602,CHI-IL,amex shop small,100
6/28/2020,US-IL-602,CHI-IL,bars near me,78
6/28/2020,US-IL-602,CHI-IL,best appliances,100
6/28/2020,US-IL-602,CHI-IL,best cookware,0
6/28/2020,US-IL-602,CHI-IL,best restaurants,46
6/28/2020,US-IL-602,CHI-IL,blue apron,43
6/28/2020,US-IL-602,CHI-IL,breakfast near me,80
6/28/2020,US-IL-602,CHI-IL,brewery near me,87
6/28/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
6/28/2020,US-IL-602,CHI-IL,casual dining,46
6/28/2020,US-IL-602,CHI-IL,coffee shops near me,39
6/28/2020,US-IL-602,CHI-IL,delis near me,47
6/28/2020,US-IL-602,CHI-IL,dining,58
6/28/2020,US-IL-602,CHI-IL,dinner near me,17
6/28/2020,US-IL-602,CHI-IL,door dash,16
6/28/2020,US-IL-602,CHI-IL,doordash,58
6/28/2020,US-IL-602,CHI-IL,drizly,30
6/28/2020,US-IL-602,CHI-IL,fine dining,63
6/28/2020,US-IL-602,CHI-IL,food delivery,55
6/28/2020,US-IL-602,CHI-IL,food near me,89
6/28/2020,US-IL-602,CHI-IL,grubhub,70
6/28/2020,US-IL-602,CHI-IL,hellofresh,37
6/28/2020,US-IL-602,CHI-IL,instacart,14
6/28/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
6/28/2020,US-IL-602,CHI-IL,lunch near me,36
6/28/2020,US-IL-602,CHI-IL,meal kits,0
6/28/2020,US-IL-602,CHI-IL,meal subscription,33
6/28/2020,US-IL-602,CHI-IL,online cooking classes,0
6/28/2020,US-IL-602,CHI-IL,outdoor dining,43
6/28/2020,US-IL-602,CHI-IL,places to eat,80
6/28/2020,US-IL-602,CHI-IL,reservations,82
6/28/2020,US-IL-602,CHI-IL,restaurants,84
6/28/2020,US-IL-602,CHI-IL,restaurants near me,92
6/28/2020,US-IL-602,CHI-IL,restaurants nearby,56
6/28/2020,US-IL-602,CHI-IL,romantic restaurant,25
6/28/2020,US-IL-602,CHI-IL,safe restaurants,0
6/28/2020,US-IL-602,CHI-IL,shop small,95
6/28/2020,US-IL-602,CHI-IL,shop small american express,0
6/28/2020,US-IL-602,CHI-IL,takeout,34
6/28/2020,US-IL-602,CHI-IL,takeout Tuesday,0
6/28/2020,US-IL-602,CHI-IL,takeout restaurants,11
6/28/2020,US-IL-602,CHI-IL,ubereats,48
6/28/2020,US-IL-602,CHI-IL,wine delivery,59
6/28/2020,US-IL-602,CHI-IL,winery near me,70
7/5/2020,US-IL-602,CHI-IL,american express shop small,0
7/5/2020,US-IL-602,CHI-IL,amex shop small,0
7/5/2020,US-IL-602,CHI-IL,bars near me,62
7/5/2020,US-IL-602,CHI-IL,best appliances,72
7/5/2020,US-IL-602,CHI-IL,best cookware,0
7/5/2020,US-IL-602,CHI-IL,best restaurants,62
7/5/2020,US-IL-602,CHI-IL,blue apron,25
7/5/2020,US-IL-602,CHI-IL,breakfast near me,67
7/5/2020,US-IL-602,CHI-IL,brewery near me,26
7/5/2020,US-IL-602,CHI-IL,carry out restaurants near me,0
7/5/2020,US-IL-602,CHI-IL,casual dining,92
7/5/2020,US-IL-602,CHI-IL,coffee shops near me,55
7/5/2020,US-IL-602,CHI-IL,delis near me,0
7/5/2020,US-IL-602,CHI-IL,dining,59
7/5/2020,US-IL-602,CHI-IL,dinner near me,30
7/5/2020,US-IL-602,CHI-IL,door dash,27
7/5/2020,US-IL-602,CHI-IL,doordash,56
7/5/2020,US-IL-602,CHI-IL,drizly,20
7/5/2020,US-IL-602,CHI-IL,fine dining,21
7/5/2020,US-IL-602,CHI-IL,food delivery,48
7/5/2020,US-IL-602,CHI-IL,food near me,90
7/5/2020,US-IL-602,CHI-IL,grubhub,55
7/5/2020,US-IL-602,CHI-IL,hellofresh,18
7/5/2020,US-IL-602,CHI-IL,instacart,14
7/5/2020,US-IL-602,CHI-IL,locally owned restaurants near me,0
7/5/2020,US-IL-602,CHI-IL,lunch near me,36
7/5/2020,US-IL-602,CHI-IL,meal kits,0
7/5/2020,US-IL-602,CHI-IL,meal subscription,100
7/5/2020,US-IL-602,CHI-IL,online cooking classes,37
7/5/2020,US-IL-602,CHI-IL,outdoor dining,43
7/5/2020,US-IL-602,CHI-IL,places to eat,90
7/5/2020,US-IL-602,CHI-IL,reservations,70
7/5/2020,US-IL-602,CHI-IL,restaurants,84
7/5/2020,US-IL-602,CHI-IL,restaurants near me,100
7/5/2020,US-IL-602,CHI-IL,restaurants nearby,32
7/5/2020,US-IL-602,CHI-IL,romantic restaurant,25
7/5/2020,US-IL-602,CHI-IL,safe restaurants,22
7/5/2020,US-IL-602,CHI-IL,shop small,63
7/5/2020,US-IL-602,CHI-IL,shop small american express,0
7/5/2020,US-IL-602,CHI-IL,takeout,44
