date,market_name,Master Category,Category,value,value_3yr
2020-01-03,Canada,Finance,Finance,85.66666666666667,72.39999999999999
2020-01-03,Canada,Lifestyle,Credit Cards,17.625,19.84313725490196
2020-01-03,Canada,Lifestyle,Dining,8.666666666666666,8.703703703703704
2020-01-03,Canada,Lifestyle,Dining In / Delivery,8.777777777777779,17.296296296296294
2020-01-03,Canada,Lifestyle,Dining Out,27.294117647058822,20.666666666666668
2020-01-03,Canada,Lifestyle,Domestic,48.90909090909091,38.696969696969695
2020-01-03,Canada,Lifestyle,Experiences,16.78181818181818,11.529761904761905
2020-01-03,Canada,Lifestyle,International,42.583333333333336,37.97222222222222
2020-01-03,Canada,Lifestyle,Talent,9.135135135135135,6.864864864864866
2020-01-03,Canada,Lifestyle,Travel,25.68421052631579,20.63157894736842
2020-01-03,Canada,Lifestyle,Venues,6.580645161290323,7.419354838709677
2020-01-03,Canada,Retail,Brick & Mortar,23.333333333333332,17.88888888888889
2020-01-03,Canada,Retail,E-Comm,45.0,40.666666666666664
2020-01-03,Canada,Small Business,B2B,20.428571428571427,8.5
2020-01-03,Canada,Small Business,Demand,26.11111111111111,25.962962962962962
2020-01-03,Canada,Small Business,Financial ,6.833333333333333,12.444444444444445
2020-01-03,Canada,Small Business,Running A Business,26.0,27.222222222222218
2020-01-03,Canada,Small Business,Shopping Small,6.821428571428571,8.976190476190476
2020-01-03,United Kingdom,Additional,Cultural Trends,22.23076923076923,34.42857142857142
2020-01-03,United Kingdom,Amex,Brand,18.75,29.487179487179485
2020-01-03,United Kingdom,Coronavirus/Health,Coronavirus,0.7142857142857143,22.476190476190478
2020-01-03,United Kingdom,Economy,Economy,11.0,18.0
2020-01-03,United Kingdom,Entertainment,Streaming,63.0,50.333333333333336
2020-01-03,United Kingdom,Finance,Finance,90.0,70.60000000000001
2020-01-03,United Kingdom,Lifestyle,Credit Cards,22.75,25.450980392156865
2020-01-03,United Kingdom,Lifestyle,Dining,11.962962962962964,12.209876543209875
2020-01-03,United Kingdom,Lifestyle,Dining In / Delivery,3.7777777777777777,11.0
2020-01-03,United Kingdom,Lifestyle,Dining Out,26.823529411764707,24.84313725490196
2020-01-03,United Kingdom,Lifestyle,Domestic,42.54545454545455,40.878787878787875
2020-01-03,United Kingdom,Lifestyle,Experiences,20.70909090909091,12.148809523809524
2020-01-03,United Kingdom,Lifestyle,International,39.416666666666664,43.75
2020-01-03,United Kingdom,Lifestyle,Talent,8.81081081081081,8.018018018018019
2020-01-03,United Kingdom,Lifestyle,Travel,25.0,20.36842105263158
2020-01-03,United Kingdom,Lifestyle,Venues,10.0,10.60215053763441
2020-01-03,United Kingdom,Retail,Brick & Mortar,31.333333333333332,25.222222222222218
2020-01-03,United Kingdom,Retail,E-Comm,47.0,45.666666666666664
2020-01-03,United Kingdom,Small Business,B2B,7.5,11.88095238095238
2020-01-03,United Kingdom,Small Business,Demand,36.111111111111114,37.888888888888886
2020-01-03,United Kingdom,Small Business,Financial ,1.3333333333333333,13.555555555555557
2020-01-03,United Kingdom,Small Business,Running A Business,28.333333333333332,14.0
2020-01-03,United Kingdom,Small Business,Shopping Small,10.964285714285714,10.416666666666666
2020-01-03,Mexico,Additional,Cultural Trends,25.0,29.90476190476191
2020-01-03,Mexico,Amex,Brand,17.666666666666668,16.384615384615383
2020-01-03,Mexico,Coronavirus/Health,Coronavirus,0.14285714285714285,12.333333333333334
2020-01-03,Mexico,Economy,Economy,0.0,16.666666666666668
2020-01-03,Mexico,Entertainment,Streaming,49.0,76.66666666666667
2020-01-03,Mexico,Finance,Finance,68.0,48.13333333333333
2020-01-03,Mexico,Lifestyle,Credit Cards,3.9375,7.117647058823529
2020-01-03,Mexico,Lifestyle,Dining,3.5555555555555554,2.407407407407407
2020-01-03,Mexico,Lifestyle,Dining In / Delivery,7.333333333333333,6.592592592592593
2020-01-03,Mexico,Lifestyle,Dining Out,19.294117647058822,12.588235294117647
2020-01-03,Mexico,Lifestyle,Domestic,20.272727272727273,15.12121212121212
2020-01-03,Mexico,Lifestyle,Experiences,5.589285714285714,7.0476190476190474
2020-01-03,Mexico,Lifestyle,International,23.416666666666668,19.88888888888889
2020-01-03,Mexico,Lifestyle,Talent,16.16216216216216,9.82882882882883
2020-01-03,Mexico,Lifestyle,Travel,15.68421052631579,13.736842105263158
2020-01-03,Mexico,Lifestyle,Venues,4.516129032258065,3.8817204301075265
2020-01-03,Mexico,Retail,Brick & Mortar,8.666666666666666,2.444444444444444
2020-01-03,Mexico,Retail,E-Comm,61.0,28.0
2020-01-03,Mexico,Small Business,Demand,13.222222222222221,8.555555555555555
2020-01-03,Mexico,Small Business,Financial ,0.0,1.611111111111111
2020-01-03,Mexico,Small Business,Running A Business,18.666666666666668,10.333333333333334
2020-01-03,Mexico,Small Business,Shopping Small,6.464285714285714,5.05952380952381
2020-01-03,United States,Additional,Cultural Trends,29.153846153846153,32.095238095238095
2020-01-03,United States,Amex,Brand,48.25,45.05128205128205
2020-01-03,United States,Coronavirus/Health,Coronavirus,1.1428571428571428,29.666666666666668
2020-01-03,United States,Economy,Economy,2.0,44.5
2020-01-03,United States,Entertainment,Streaming,64.0,57.333333333333336
2020-01-03,United States,Finance,Finance,89.66666666666667,83.60000000000001
2020-01-03,United States,Lifestyle,Credit Cards,38.75,40.80392156862745
2020-01-03,United States,Lifestyle,Dining,20.51851851851852,19.76543209876543
2020-01-03,United States,Lifestyle,Dining In / Delivery,23.0,32.666666666666664
2020-01-03,United States,Lifestyle,Dining Out,28.647058823529413,22.58823529411765
2020-01-03,United States,Lifestyle,Domestic,44.72727272727273,49.03030303030303
2020-01-03,United States,Lifestyle,Experiences,22.963636363636365,15.523809523809524
2020-01-03,United States,Lifestyle,International,50.0,49.61111111111111
2020-01-03,United States,Lifestyle,Talent,15.08108108108108,7.405405405405404
2020-01-03,United States,Lifestyle,Travel,39.473684210526315,37.5438596491228
2020-01-03,United States,Lifestyle,Venues,18.774193548387096,16.78494623655914
2020-01-03,United States,Retail,Brick & Mortar,35.0,32.666666666666664
2020-01-03,United States,Retail,E-Comm,59.0,43.666666666666664
2020-01-03,United States,Small Business,B2B,24.785714285714285,33.80952380952381
2020-01-03,United States,Small Business,Demand,50.44444444444444,39.74074074074074
2020-01-03,United States,Small Business,Financial ,13.0,43.05555555555555
2020-01-03,United States,Small Business,Running A Business,20.666666666666668,27.666666666666668
2020-01-03,United States,Small Business,Shopping Small,22.357142857142858,15.63095238095238
2020-01-04,Australia,Additional,Cultural Trends,21.076923076923077,35.69047619047618
2020-01-04,Australia,Amex,Brand,7.5,22.948717948717952
2020-01-04,Australia,Coronavirus/Health,Coronavirus,2.5714285714285716,20.42857142857143
2020-01-04,Australia,Economy,Economy,2.0,15.166666666666666
2020-01-04,Australia,Entertainment,Streaming,63.0,68.33333333333333
2020-01-04,Australia,Finance,Finance,49.666666666666664,67.60000000000001
2020-01-04,Australia,Lifestyle,Credit Cards,13.125,19.450980392156865
2020-01-04,Australia,Lifestyle,Dining,13.74074074074074,12.666666666666666
2020-01-04,Australia,Lifestyle,Dining In / Delivery,22.0,13.296296296296296
2020-01-04,Australia,Lifestyle,Dining Out,25.294117647058822,26.254901960784313
2020-01-04,Australia,Lifestyle,Domestic,45.0,41.45454545454546
2020-01-04,Australia,Lifestyle,Experiences,16.21818181818182,12.56547619047619
2020-01-04,Australia,Lifestyle,International,39.25,40.944444444444436
2020-01-04,Australia,Lifestyle,Talent,12.378378378378379,9.486486486486486
2020-01-04,Australia,Lifestyle,Travel,20.736842105263158,25.473684210526315
2020-01-04,Australia,Lifestyle,Venues,10.548387096774194,5.677419354838709
2020-01-04,Australia,Retail,Brick & Mortar,20.0,15.666666666666666
2020-01-04,Australia,Retail,E-Comm,48.0,11.0
2020-01-04,Australia,Small Business,B2B,5.214285714285714,10.309523809523808
2020-01-04,Australia,Small Business,Demand,21.11111111111111,24.962962962962962
2020-01-04,Australia,Small Business,Financial ,4.333333333333333,17.722222222222225
2020-01-04,Australia,Small Business,Running A Business,5.333333333333333,16.11111111111111
2020-01-04,Australia,Small Business,Shopping Small,11.678571428571429,9.79761904761905
2020-01-04,Canada,Additional,Cultural Trends,27.076923076923077,32.357142857142854
2020-01-04,Canada,Amex,Brand,18.166666666666668,24.076923076923077
2020-01-04,Canada,Coronavirus/Health,Coronavirus,1.4285714285714286,23.428571428571427
2020-01-04,Canada,Economy,Economy,3.0,31.833333333333332
2020-01-04,Canada,Entertainment,Streaming,73.0,62.333333333333336
2020-01-04,Canada,Finance,Finance,82.66666666666667,71.39999999999999
2020-01-04,Canada,Lifestyle,Credit Cards,19.25,20.823529411764707
2020-01-04,Canada,Lifestyle,Dining,14.592592592592593,11.925925925925924
2020-01-04,Canada,Lifestyle,Dining In / Delivery,10.555555555555555,20.925925925925927
2020-01-04,Canada,Lifestyle,Dining Out,28.529411764705884,20.549019607843135
